Loadstar Sensors SensorVUE - Log File
Units for F184625692:,N
Units for Peak (F184625692):,N
Units for Low (F184625692):,N
Logging Interval:,0.01 sec
--------------------------------------------------------------------------------
*** Use custom format 'hh:mm:ss.000' in Microsoft Excel to correctly display the time stamp in milliseconds. ***
------------------------------------------------------------------------------------------------------------------------
Time,Elapsed Time(sec),F184625692,Peak (F184625692),Low (F184625692),
2019-03-29 11:31:15.296,0.427,0.000,0.000,-0.001,,
2019-03-29 11:31:15.311,0.442,0.000,0.000,-0.001,,
2019-03-29 11:31:15.325,0.456,0.000,0.000,-0.001,,
2019-03-29 11:31:15.340,0.471,0.000,0.000,-0.001,,
2019-03-29 11:31:15.355,0.486,0.000,0.000,-0.001,,
2019-03-29 11:31:15.370,0.501,0.000,0.000,-0.001,,
2019-03-29 11:31:15.399,0.530,0.000,0.000,-0.001,,
2019-03-29 11:31:15.414,0.545,0.000,0.000,-0.001,,
2019-03-29 11:31:15.429,0.560,0.000,0.000,-0.001,,
2019-03-29 11:31:15.444,0.575,0.000,0.000,-0.001,,
2019-03-29 11:31:15.458,0.589,0.000,0.000,-0.001,,
2019-03-29 11:31:15.473,0.604,0.000,0.000,-0.001,,
2019-03-29 11:31:15.488,0.619,0.000,0.000,-0.001,,
2019-03-29 11:31:15.503,0.634,0.000,0.000,-0.001,,
2019-03-29 11:31:15.517,0.648,0.000,0.000,-0.001,,
2019-03-29 11:31:15.532,0.663,0.000,0.000,-0.001,,
2019-03-29 11:31:15.547,0.678,0.000,0.000,-0.001,,
2019-03-29 11:31:15.561,0.692,0.000,0.000,-0.001,,
2019-03-29 11:31:15.575,0.706,0.000,0.000,-0.001,,
2019-03-29 11:31:15.590,0.721,0.000,0.000,-0.001,,
2019-03-29 11:31:15.605,0.736,0.000,0.000,-0.001,,
2019-03-29 11:31:15.620,0.751,0.000,0.000,-0.001,,
2019-03-29 11:31:15.650,0.781,0.000,0.000,-0.001,,
2019-03-29 11:31:15.665,0.796,0.000,0.000,-0.001,,
2019-03-29 11:31:15.680,0.811,0.000,0.000,-0.001,,
2019-03-29 11:31:15.695,0.826,0.000,0.000,-0.001,,
2019-03-29 11:31:15.708,0.839,0.000,0.000,-0.001,,
2019-03-29 11:31:15.724,0.855,0.000,0.000,-0.001,,
2019-03-29 11:31:15.738,0.869,0.000,0.000,-0.001,,
2019-03-29 11:31:15.753,0.884,0.000,0.000,-0.001,,
2019-03-29 11:31:15.767,0.898,0.000,0.000,-0.001,,
2019-03-29 11:31:15.782,0.913,-0.001,0.000,-0.001,,
2019-03-29 11:31:15.797,0.928,-0.001,0.000,-0.001,,
2019-03-29 11:31:15.812,0.943,-0.001,0.000,-0.001,,
2019-03-29 11:31:15.827,0.958,-0.001,0.000,-0.001,,
2019-03-29 11:31:15.841,0.972,0.000,0.000,-0.001,,
2019-03-29 11:31:15.856,0.987,0.000,0.000,-0.001,,
2019-03-29 11:31:15.871,1.002,0.000,0.000,-0.001,,
2019-03-29 11:31:15.900,1.031,0.000,0.000,-0.001,,
2019-03-29 11:31:15.915,1.046,0.000,0.000,-0.001,,
2019-03-29 11:31:15.930,1.061,0.000,0.000,-0.001,,
2019-03-29 11:31:15.944,1.075,0.000,0.000,-0.001,,
2019-03-29 11:31:15.959,1.090,0.000,0.000,-0.001,,
2019-03-29 11:31:15.974,1.105,0.000,0.000,-0.001,,
2019-03-29 11:31:15.989,1.120,0.000,0.000,-0.001,,
2019-03-29 11:31:16.004,1.135,0.000,0.000,-0.001,,
2019-03-29 11:31:16.018,1.149,0.001,0.001,-0.001,,
2019-03-29 11:31:16.033,1.164,0.001,0.001,-0.001,,
2019-03-29 11:31:16.048,1.179,0.001,0.001,-0.001,,
2019-03-29 11:31:16.063,1.194,0.001,0.001,-0.001,,
2019-03-29 11:31:16.077,1.208,0.000,0.001,-0.001,,
2019-03-29 11:31:16.092,1.223,0.000,0.001,-0.001,,
2019-03-29 11:31:16.107,1.238,0.000,0.001,-0.001,,
2019-03-29 11:31:16.122,1.253,0.000,0.001,-0.001,,
2019-03-29 11:31:16.151,1.282,0.000,0.001,-0.001,,
2019-03-29 11:31:16.166,1.297,0.000,0.001,-0.001,,
2019-03-29 11:31:16.181,1.312,0.000,0.001,-0.001,,
2019-03-29 11:31:16.196,1.327,0.000,0.001,-0.001,,
2019-03-29 11:31:16.210,1.341,0.000,0.001,-0.001,,
2019-03-29 11:31:16.225,1.356,0.000,0.001,-0.001,,
2019-03-29 11:31:16.240,1.371,0.000,0.001,-0.001,,
2019-03-29 11:31:16.255,1.386,0.000,0.001,-0.001,,
2019-03-29 11:31:16.270,1.401,0.000,0.001,-0.001,,
2019-03-29 11:31:16.284,1.415,0.000,0.001,-0.001,,
2019-03-29 11:31:16.299,1.430,0.000,0.001,-0.001,,
2019-03-29 11:31:16.314,1.445,0.000,0.001,-0.001,,
2019-03-29 11:31:16.329,1.460,0.000,0.001,-0.001,,
2019-03-29 11:31:16.343,1.474,0.000,0.001,-0.001,,
2019-03-29 11:31:16.358,1.489,0.000,0.001,-0.001,,
2019-03-29 11:31:16.373,1.504,-0.001,0.001,-0.001,,
2019-03-29 11:31:16.388,1.519,-0.001,0.001,-0.001,,
2019-03-29 11:31:16.402,1.533,-0.001,0.001,-0.001,,
2019-03-29 11:31:16.417,1.548,-0.001,0.001,-0.001,,
2019-03-29 11:31:16.432,1.563,0.000,0.001,-0.001,,
2019-03-29 11:31:16.447,1.578,0.000,0.001,-0.001,,
2019-03-29 11:31:16.461,1.592,0.000,0.001,-0.001,,
2019-03-29 11:31:16.476,1.607,0.000,0.001,-0.001,,
2019-03-29 11:31:16.491,1.622,0.000,0.001,-0.001,,
2019-03-29 11:31:16.506,1.637,0.000,0.001,-0.001,,
2019-03-29 11:31:16.521,1.652,0.000,0.001,-0.001,,
2019-03-29 11:31:16.535,1.666,0.000,0.001,-0.001,,
2019-03-29 11:31:16.550,1.681,-0.001,0.001,-0.001,,
2019-03-29 11:31:16.565,1.696,-0.001,0.001,-0.001,,
2019-03-29 11:31:16.580,1.711,-0.001,0.001,-0.001,,
2019-03-29 11:31:16.594,1.725,-0.001,0.001,-0.001,,
2019-03-29 11:31:16.609,1.740,0.000,0.001,-0.001,,
2019-03-29 11:31:16.624,1.755,0.000,0.001,-0.001,,
2019-03-29 11:31:16.640,1.771,0.000,0.001,-0.001,,
2019-03-29 11:31:16.654,1.785,0.000,0.001,-0.001,,
2019-03-29 11:31:16.668,1.799,0.000,0.001,-0.001,,
2019-03-29 11:31:16.683,1.814,0.000,0.001,-0.001,,
2019-03-29 11:31:16.698,1.829,0.000,0.001,-0.001,,
2019-03-29 11:31:16.713,1.844,0.000,0.001,-0.001,,
2019-03-29 11:31:16.727,1.858,0.000,0.001,-0.001,,
2019-03-29 11:31:16.742,1.873,0.000,0.001,-0.001,,
2019-03-29 11:31:16.757,1.888,0.000,0.001,-0.001,,
2019-03-29 11:31:16.771,1.902,0.000,0.001,-0.001,,
2019-03-29 11:31:16.786,1.917,0.001,0.001,-0.001,,
2019-03-29 11:31:16.800,1.931,0.001,0.001,-0.001,,
2019-03-29 11:31:16.816,1.947,0.001,0.001,-0.001,,
2019-03-29 11:31:16.830,1.961,0.001,0.001,-0.001,,
2019-03-29 11:31:16.846,1.977,0.000,0.001,-0.001,,
2019-03-29 11:31:16.859,1.990,0.000,0.001,-0.001,,
2019-03-29 11:31:16.874,2.005,0.000,0.001,-0.001,,
2019-03-29 11:31:16.890,2.021,0.000,0.001,-0.001,,
2019-03-29 11:31:16.905,2.036,0.000,0.001,-0.001,,
2019-03-29 11:31:16.918,2.049,0.000,0.001,-0.001,,
2019-03-29 11:31:16.934,2.065,0.000,0.001,-0.001,,
2019-03-29 11:31:16.948,2.079,0.000,0.001,-0.001,,
2019-03-29 11:31:16.963,2.094,0.000,0.001,-0.001,,
2019-03-29 11:31:16.977,2.108,0.000,0.001,-0.001,,
2019-03-29 11:31:16.992,2.123,0.000,0.001,-0.001,,
2019-03-29 11:31:17.007,2.138,0.000,0.001,-0.001,,
2019-03-29 11:31:17.022,2.153,-0.001,0.001,-0.001,,
2019-03-29 11:31:17.037,2.168,-0.001,0.001,-0.001,,
2019-03-29 11:31:17.052,2.183,-0.001,0.001,-0.001,,
2019-03-29 11:31:17.066,2.197,-0.001,0.001,-0.001,,
2019-03-29 11:31:17.081,2.212,0.000,0.001,-0.001,,
2019-03-29 11:31:17.096,2.227,0.000,0.001,-0.001,,
2019-03-29 11:31:17.110,2.241,0.000,0.001,-0.001,,
2019-03-29 11:31:17.125,2.256,0.000,0.001,-0.001,,
2019-03-29 11:31:17.140,2.271,0.000,0.001,-0.001,,
2019-03-29 11:31:17.155,2.286,0.000,0.001,-0.001,,
2019-03-29 11:31:17.169,2.300,0.000,0.001,-0.001,,
2019-03-29 11:31:17.184,2.315,0.000,0.001,-0.001,,
2019-03-29 11:31:17.199,2.330,0.000,0.001,-0.001,,
2019-03-29 11:31:17.214,2.345,0.000,0.001,-0.001,,
2019-03-29 11:31:17.228,2.359,0.000,0.001,-0.001,,
2019-03-29 11:31:17.243,2.374,0.000,0.001,-0.001,,
2019-03-29 11:31:17.258,2.389,0.000,0.001,-0.001,,
2019-03-29 11:31:17.274,2.405,0.000,0.001,-0.001,,
2019-03-29 11:31:17.287,2.418,0.000,0.001,-0.001,,
2019-03-29 11:31:17.302,2.433,0.000,0.001,-0.001,,
2019-03-29 11:31:17.317,2.448,-0.001,0.001,-0.001,,
2019-03-29 11:31:17.332,2.463,-0.001,0.001,-0.001,,
2019-03-29 11:31:17.347,2.478,-0.001,0.001,-0.001,,
2019-03-29 11:31:17.362,2.493,-0.001,0.001,-0.001,,
2019-03-29 11:31:17.376,2.507,0.000,0.001,-0.001,,
2019-03-29 11:31:17.391,2.522,0.000,0.001,-0.001,,
2019-03-29 11:31:17.406,2.537,0.000,0.001,-0.001,,
2019-03-29 11:31:17.420,2.551,0.000,0.001,-0.001,,
2019-03-29 11:31:17.435,2.566,0.000,0.001,-0.001,,
2019-03-29 11:31:17.450,2.581,0.000,0.001,-0.001,,
2019-03-29 11:31:17.465,2.596,0.000,0.001,-0.001,,
2019-03-29 11:31:17.479,2.610,0.000,0.001,-0.001,,
2019-03-29 11:31:17.494,2.625,0.000,0.001,-0.001,,
2019-03-29 11:31:17.509,2.640,0.000,0.001,-0.001,,
2019-03-29 11:31:17.524,2.655,0.000,0.001,-0.001,,
2019-03-29 11:31:17.538,2.669,0.000,0.001,-0.001,,
2019-03-29 11:31:17.553,2.684,-0.001,0.001,-0.001,,
2019-03-29 11:31:17.568,2.699,-0.001,0.001,-0.001,,
2019-03-29 11:31:17.583,2.714,-0.001,0.001,-0.001,,
2019-03-29 11:31:17.598,2.729,-0.001,0.001,-0.001,,
2019-03-29 11:31:17.612,2.743,0.000,0.001,-0.001,,
2019-03-29 11:31:17.627,2.758,0.000,0.001,-0.001,,
2019-03-29 11:31:17.642,2.773,0.000,0.001,-0.001,,
2019-03-29 11:31:17.657,2.788,0.000,0.001,-0.001,,
2019-03-29 11:31:17.671,2.802,0.000,0.001,-0.001,,
2019-03-29 11:31:17.686,2.817,0.000,0.001,-0.001,,
2019-03-29 11:31:17.701,2.832,0.000,0.001,-0.001,,
2019-03-29 11:31:17.716,2.847,0.000,0.001,-0.001,,
2019-03-29 11:31:17.730,2.861,0.000,0.001,-0.001,,
2019-03-29 11:31:17.745,2.876,0.000,0.001,-0.001,,
2019-03-29 11:31:17.760,2.891,0.000,0.001,-0.001,,
2019-03-29 11:31:17.775,2.906,0.000,0.001,-0.001,,
2019-03-29 11:31:17.789,2.920,0.000,0.001,-0.001,,
2019-03-29 11:31:17.804,2.935,0.000,0.001,-0.001,,
2019-03-29 11:31:17.819,2.950,0.000,0.001,-0.001,,
2019-03-29 11:31:17.834,2.965,0.000,0.001,-0.001,,
2019-03-29 11:31:17.848,2.979,0.000,0.001,-0.001,,
2019-03-29 11:31:17.863,2.994,0.000,0.001,-0.001,,
2019-03-29 11:31:17.878,3.009,0.000,0.001,-0.001,,
2019-03-29 11:31:17.893,3.024,0.000,0.001,-0.001,,
2019-03-29 11:31:17.907,3.038,0.000,0.001,-0.001,,
2019-03-29 11:31:17.922,3.053,0.000,0.001,-0.001,,
2019-03-29 11:31:17.937,3.068,0.000,0.001,-0.001,,
2019-03-29 11:31:17.952,3.083,0.000,0.001,-0.001,,
2019-03-29 11:31:17.966,3.097,0.001,0.001,-0.001,,
2019-03-29 11:31:17.980,3.111,0.001,0.001,-0.001,,
2019-03-29 11:31:17.995,3.126,0.001,0.001,-0.001,,
2019-03-29 11:31:18.011,3.142,0.001,0.001,-0.001,,
2019-03-29 11:31:18.025,3.156,0.000,0.001,-0.001,,
2019-03-29 11:31:18.040,3.171,0.000,0.001,-0.001,,
2019-03-29 11:31:18.055,3.186,0.000,0.001,-0.001,,
2019-03-29 11:31:18.069,3.200,0.000,0.001,-0.001,,
2019-03-29 11:31:18.084,3.215,0.000,0.001,-0.001,,
2019-03-29 11:31:18.098,3.229,0.000,0.001,-0.001,,
2019-03-29 11:31:18.113,3.244,0.000,0.001,-0.001,,
2019-03-29 11:31:18.128,3.259,0.000,0.001,-0.001,,
2019-03-29 11:31:18.144,3.275,0.000,0.001,-0.001,,
2019-03-29 11:31:18.158,3.289,0.000,0.001,-0.001,,
2019-03-29 11:31:18.172,3.303,0.000,0.001,-0.001,,
2019-03-29 11:31:18.188,3.319,0.000,0.001,-0.001,,
2019-03-29 11:31:18.202,3.333,0.000,0.001,-0.001,,
2019-03-29 11:31:18.217,3.348,0.000,0.001,-0.001,,
2019-03-29 11:31:18.231,3.362,0.000,0.001,-0.001,,
2019-03-29 11:31:18.246,3.377,0.000,0.001,-0.001,,
2019-03-29 11:31:18.261,3.392,0.000,0.001,-0.001,,
2019-03-29 11:31:18.276,3.407,0.000,0.001,-0.001,,
2019-03-29 11:31:18.290,3.421,0.000,0.001,-0.001,,
2019-03-29 11:31:18.305,3.436,0.000,0.001,-0.001,,
2019-03-29 11:31:18.320,3.451,0.000,0.001,-0.001,,
2019-03-29 11:31:18.335,3.466,0.000,0.001,-0.001,,
2019-03-29 11:31:18.349,3.480,0.000,0.001,-0.001,,
2019-03-29 11:31:18.364,3.495,0.000,0.001,-0.001,,
2019-03-29 11:31:18.380,3.511,0.000,0.001,-0.001,,
2019-03-29 11:31:18.394,3.525,0.000,0.001,-0.001,,
2019-03-29 11:31:18.409,3.540,0.000,0.001,-0.001,,
2019-03-29 11:31:18.423,3.554,0.000,0.001,-0.001,,
2019-03-29 11:31:18.438,3.569,0.000,0.001,-0.001,,
2019-03-29 11:31:18.453,3.584,0.000,0.001,-0.001,,
2019-03-29 11:31:18.468,3.599,0.000,0.001,-0.001,,
2019-03-29 11:31:18.482,3.613,0.000,0.001,-0.001,,
2019-03-29 11:31:18.497,3.628,0.000,0.001,-0.001,,
2019-03-29 11:31:18.512,3.643,0.000,0.001,-0.001,,
2019-03-29 11:31:18.527,3.658,0.000,0.001,-0.001,,
2019-03-29 11:31:18.542,3.673,0.000,0.001,-0.001,,
2019-03-29 11:31:18.556,3.687,0.000,0.001,-0.001,,
2019-03-29 11:31:18.571,3.702,0.000,0.001,-0.001,,
2019-03-29 11:31:18.586,3.717,0.000,0.001,-0.001,,
2019-03-29 11:31:18.601,3.732,0.000,0.001,-0.001,,
2019-03-29 11:31:18.615,3.746,0.000,0.001,-0.001,,
2019-03-29 11:31:18.630,3.761,0.000,0.001,-0.001,,
2019-03-29 11:31:18.645,3.776,0.000,0.001,-0.001,,
2019-03-29 11:31:18.660,3.791,0.000,0.001,-0.001,,
2019-03-29 11:31:18.674,3.805,0.000,0.001,-0.001,,
2019-03-29 11:31:18.689,3.820,0.000,0.001,-0.001,,
2019-03-29 11:31:18.704,3.835,0.000,0.001,-0.001,,
2019-03-29 11:31:18.719,3.850,0.000,0.001,-0.001,,
2019-03-29 11:31:18.733,3.864,0.000,0.001,-0.001,,
2019-03-29 11:31:18.748,3.879,0.000,0.001,-0.001,,
2019-03-29 11:31:18.763,3.894,0.000,0.001,-0.001,,
2019-03-29 11:31:18.778,3.909,0.000,0.001,-0.001,,
2019-03-29 11:31:18.792,3.923,0.000,0.001,-0.001,,
2019-03-29 11:31:18.807,3.938,0.000,0.001,-0.001,,
2019-03-29 11:31:18.822,3.953,0.000,0.001,-0.001,,
2019-03-29 11:31:18.837,3.968,0.000,0.001,-0.001,,
2019-03-29 11:31:18.851,3.982,0.000,0.001,-0.001,,
2019-03-29 11:31:18.866,3.997,0.000,0.001,-0.001,,
2019-03-29 11:31:18.881,4.012,0.000,0.001,-0.001,,
2019-03-29 11:31:18.896,4.027,0.000,0.001,-0.001,,
2019-03-29 11:31:18.911,4.042,0.000,0.001,-0.001,,
2019-03-29 11:31:18.925,4.056,0.000,0.001,-0.001,,
2019-03-29 11:31:18.940,4.071,0.000,0.001,-0.001,,
2019-03-29 11:31:18.955,4.086,0.000,0.001,-0.001,,
2019-03-29 11:31:18.970,4.101,0.000,0.001,-0.001,,
2019-03-29 11:31:18.984,4.115,0.000,0.001,-0.001,,
2019-03-29 11:31:18.999,4.130,0.000,0.001,-0.001,,
2019-03-29 11:31:19.014,4.145,0.000,0.001,-0.001,,
2019-03-29 11:31:19.029,4.160,0.000,0.001,-0.001,,
2019-03-29 11:31:19.043,4.174,0.000,0.001,-0.001,,
2019-03-29 11:31:19.058,4.189,0.000,0.001,-0.001,,
2019-03-29 11:31:19.073,4.204,0.000,0.001,-0.001,,
2019-03-29 11:31:19.088,4.219,0.000,0.001,-0.001,,
2019-03-29 11:31:19.102,4.233,0.000,0.001,-0.001,,
2019-03-29 11:31:19.117,4.248,0.000,0.001,-0.001,,
2019-03-29 11:31:19.132,4.263,0.000,0.001,-0.001,,
2019-03-29 11:31:19.147,4.278,0.000,0.001,-0.001,,
2019-03-29 11:31:19.161,4.292,0.000,0.001,-0.001,,
2019-03-29 11:31:19.176,4.307,0.000,0.001,-0.001,,
2019-03-29 11:31:19.190,4.321,0.000,0.001,-0.001,,
2019-03-29 11:31:19.205,4.336,0.001,0.001,-0.001,,
2019-03-29 11:31:19.220,4.351,0.001,0.001,-0.001,,
2019-03-29 11:31:19.235,4.366,0.001,0.001,-0.001,,
2019-03-29 11:31:19.250,4.381,0.001,0.001,-0.001,,
2019-03-29 11:31:19.264,4.395,0.000,0.001,-0.001,,
2019-03-29 11:31:19.279,4.410,0.000,0.001,-0.001,,
2019-03-29 11:31:19.293,4.424,0.000,0.001,-0.001,,
2019-03-29 11:31:19.308,4.439,0.000,0.001,-0.001,,
2019-03-29 11:31:19.323,4.454,0.000,0.001,-0.001,,
2019-03-29 11:31:19.338,4.469,0.000,0.001,-0.001,,
2019-03-29 11:31:19.352,4.483,0.000,0.001,-0.001,,
2019-03-29 11:31:19.367,4.498,0.000,0.001,-0.001,,
2019-03-29 11:31:19.382,4.513,0.000,0.001,-0.001,,
2019-03-29 11:31:19.411,4.542,0.000,0.001,-0.001,,
2019-03-29 11:31:19.426,4.557,0.000,0.001,-0.001,,
2019-03-29 11:31:19.441,4.572,0.000,0.001,-0.001,,
2019-03-29 11:31:19.456,4.587,0.000,0.001,-0.001,,
2019-03-29 11:31:19.470,4.601,0.000,0.001,-0.001,,
2019-03-29 11:31:19.485,4.616,0.000,0.001,-0.001,,
2019-03-29 11:31:19.500,4.631,0.000,0.001,-0.001,,
2019-03-29 11:31:19.515,4.646,0.000,0.001,-0.001,,
2019-03-29 11:31:19.529,4.660,0.000,0.001,-0.001,,
2019-03-29 11:31:19.544,4.675,0.000,0.001,-0.001,,
2019-03-29 11:31:19.559,4.690,-0.001,0.001,-0.001,,
2019-03-29 11:31:19.574,4.705,-0.001,0.001,-0.001,,
2019-03-29 11:31:19.589,4.720,-0.001,0.001,-0.001,,
2019-03-29 11:31:19.603,4.734,-0.001,0.001,-0.001,,
2019-03-29 11:31:19.618,4.749,0.000,0.001,-0.001,,
2019-03-29 11:31:19.633,4.764,0.000,0.001,-0.001,,
2019-03-29 11:31:19.648,4.779,0.000,0.001,-0.001,,
2019-03-29 11:31:19.662,4.793,0.000,0.001,-0.001,,
2019-03-29 11:31:19.677,4.808,0.000,0.001,-0.001,,
2019-03-29 11:31:19.692,4.823,0.000,0.001,-0.001,,
2019-03-29 11:31:19.707,4.838,0.000,0.001,-0.001,,
2019-03-29 11:31:19.721,4.852,0.000,0.001,-0.001,,
2019-03-29 11:31:19.736,4.867,0.001,0.001,-0.001,,
2019-03-29 11:31:19.751,4.882,0.001,0.001,-0.001,,
2019-03-29 11:31:19.766,4.897,0.001,0.001,-0.001,,
2019-03-29 11:31:19.780,4.911,0.001,0.001,-0.001,,
2019-03-29 11:31:19.795,4.926,-0.001,0.001,-0.001,,
2019-03-29 11:31:19.810,4.941,-0.001,0.001,-0.001,,
2019-03-29 11:31:19.825,4.956,-0.001,0.001,-0.001,,
2019-03-29 11:31:19.839,4.970,-0.001,0.001,-0.001,,
2019-03-29 11:31:19.854,4.985,0.004,0.004,-0.001,,
2019-03-29 11:31:19.869,5.000,0.004,0.004,-0.001,,
2019-03-29 11:31:19.884,5.015,0.004,0.004,-0.001,,
2019-03-29 11:31:19.913,5.044,0.000,0.004,-0.001,,
2019-03-29 11:31:19.929,5.060,0.000,0.004,-0.001,,
2019-03-29 11:31:19.943,5.074,0.000,0.004,-0.001,,
2019-03-29 11:31:19.958,5.089,0.000,0.004,-0.001,,
2019-03-29 11:31:19.972,5.103,0.000,0.004,-0.001,,
2019-03-29 11:31:19.987,5.118,0.000,0.004,-0.001,,
2019-03-29 11:31:20.002,5.133,0.000,0.004,-0.001,,
2019-03-29 11:31:20.017,5.148,0.000,0.004,-0.001,,
2019-03-29 11:31:20.031,5.162,0.000,0.004,-0.001,,
2019-03-29 11:31:20.046,5.177,0.000,0.004,-0.001,,
2019-03-29 11:31:20.061,5.192,0.000,0.004,-0.001,,
2019-03-29 11:31:20.076,5.207,0.000,0.004,-0.001,,
2019-03-29 11:31:20.091,5.222,-0.001,0.004,-0.001,,
2019-03-29 11:31:20.105,5.236,-0.001,0.004,-0.001,,
2019-03-29 11:31:20.120,5.251,-0.001,0.004,-0.001,,
2019-03-29 11:31:20.150,5.281,0.001,0.004,-0.001,,
2019-03-29 11:31:20.164,5.295,0.001,0.004,-0.001,,
2019-03-29 11:31:20.179,5.310,0.001,0.004,-0.001,,
2019-03-29 11:31:20.194,5.325,0.001,0.004,-0.001,,
2019-03-29 11:31:20.209,5.340,0.001,0.004,-0.001,,
2019-03-29 11:31:20.223,5.354,0.001,0.004,-0.001,,
2019-03-29 11:31:20.238,5.369,0.001,0.004,-0.001,,
2019-03-29 11:31:20.253,5.384,0.001,0.004,-0.001,,
2019-03-29 11:31:20.268,5.399,0.001,0.004,-0.001,,
2019-03-29 11:31:20.282,5.413,0.001,0.004,-0.001,,
2019-03-29 11:31:20.297,5.428,0.001,0.004,-0.001,,
2019-03-29 11:31:20.312,5.443,0.001,0.004,-0.001,,
2019-03-29 11:31:20.327,5.458,0.000,0.004,-0.001,,
2019-03-29 11:31:20.342,5.473,0.000,0.004,-0.001,,
2019-03-29 11:31:20.356,5.487,0.000,0.004,-0.001,,
2019-03-29 11:31:20.371,5.502,0.000,0.004,-0.001,,
2019-03-29 11:31:20.401,5.532,0.001,0.004,-0.001,,
2019-03-29 11:31:20.415,5.546,0.001,0.004,-0.001,,
2019-03-29 11:31:20.430,5.561,0.001,0.004,-0.001,,
2019-03-29 11:31:20.445,5.576,-0.001,0.004,-0.001,,
2019-03-29 11:31:20.460,5.591,-0.001,0.004,-0.001,,
2019-03-29 11:31:20.474,5.605,-0.001,0.004,-0.001,,
2019-03-29 11:31:20.488,5.619,-0.001,0.004,-0.001,,
2019-03-29 11:31:20.503,5.634,0.001,0.004,-0.001,,
2019-03-29 11:31:20.518,5.649,0.001,0.004,-0.001,,
2019-03-29 11:31:20.532,5.663,0.001,0.004,-0.001,,
2019-03-29 11:31:20.547,5.678,0.001,0.004,-0.001,,
2019-03-29 11:31:20.563,5.694,0.000,0.004,-0.001,,
2019-03-29 11:31:20.577,5.708,0.000,0.004,-0.001,,
2019-03-29 11:31:20.591,5.722,0.000,0.004,-0.001,,
2019-03-29 11:31:20.606,5.737,0.000,0.004,-0.001,,
2019-03-29 11:31:20.621,5.752,0.002,0.004,-0.001,,
2019-03-29 11:31:20.636,5.767,0.002,0.004,-0.001,,
2019-03-29 11:31:20.651,5.782,0.002,0.004,-0.001,,
2019-03-29 11:31:20.665,5.796,0.002,0.004,-0.001,,
2019-03-29 11:31:20.680,5.811,-0.001,0.004,-0.001,,
2019-03-29 11:31:20.695,5.826,-0.001,0.004,-0.001,,
2019-03-29 11:31:20.710,5.841,-0.001,0.004,-0.001,,
2019-03-29 11:31:20.724,5.855,-0.001,0.004,-0.001,,
2019-03-29 11:31:20.739,5.870,0.000,0.004,-0.001,,
2019-03-29 11:31:20.754,5.885,0.000,0.004,-0.001,,
2019-03-29 11:31:20.769,5.900,0.000,0.004,-0.001,,
2019-03-29 11:31:20.783,5.914,0.000,0.004,-0.001,,
2019-03-29 11:31:20.798,5.929,0.001,0.004,-0.001,,
2019-03-29 11:31:20.813,5.944,0.001,0.004,-0.001,,
2019-03-29 11:31:20.828,5.959,0.001,0.004,-0.001,,
2019-03-29 11:31:20.844,5.975,0.001,0.004,-0.001,,
2019-03-29 11:31:20.857,5.988,-0.001,0.004,-0.001,,
2019-03-29 11:31:20.872,6.003,-0.001,0.004,-0.001,,
