Loadstar Sensors SensorVUE - Log File
Units for F184625692:,N
Units for Peak (F184625692):,N
Units for Low (F184625692):,N
Logging Interval:,0.01 sec
--------------------------------------------------------------------------------
*** Use custom format 'hh:mm:ss.000' in Microsoft Excel to correctly display the time stamp in milliseconds. ***
------------------------------------------------------------------------------------------------------------------------
Time,Elapsed Time(sec),F184625692,Peak (F184625692),Low (F184625692),
2019-04-03 11:51:37.517,0.632,0.000,0.001,-0.001,,
2019-04-03 11:51:37.531,0.646,0.000,0.001,-0.001,,
2019-04-03 11:51:37.546,0.661,0.000,0.001,-0.001,,
2019-04-03 11:51:37.561,0.676,0.001,0.001,-0.001,,
2019-04-03 11:51:37.576,0.691,0.001,0.001,-0.001,,
2019-04-03 11:51:37.590,0.705,0.001,0.001,-0.001,,
2019-04-03 11:51:37.605,0.720,0.001,0.001,-0.001,,
2019-04-03 11:51:37.620,0.735,0.001,0.001,-0.001,,
2019-04-03 11:51:37.635,0.750,0.001,0.001,-0.001,,
2019-04-03 11:51:37.650,0.765,0.001,0.001,-0.001,,
2019-04-03 11:51:37.664,0.779,0.001,0.001,-0.001,,
2019-04-03 11:51:37.679,0.794,0.000,0.001,-0.001,,
2019-04-03 11:51:37.694,0.809,0.000,0.001,-0.001,,
2019-04-03 11:51:37.709,0.824,0.000,0.001,-0.001,,
2019-04-03 11:51:37.723,0.838,0.000,0.001,-0.001,,
2019-04-03 11:51:37.738,0.853,0.000,0.001,-0.001,,
2019-04-03 11:51:37.753,0.868,0.000,0.001,-0.001,,
2019-04-03 11:51:37.767,0.882,0.000,0.001,-0.001,,
2019-04-03 11:51:37.782,0.897,0.000,0.001,-0.001,,
2019-04-03 11:51:37.797,0.912,0.000,0.001,-0.001,,
2019-04-03 11:51:37.812,0.927,0.000,0.001,-0.001,,
2019-04-03 11:51:37.827,0.942,0.000,0.001,-0.001,,
2019-04-03 11:51:37.841,0.956,0.000,0.001,-0.001,,
2019-04-03 11:51:37.856,0.971,0.000,0.001,-0.001,,
2019-04-03 11:51:37.870,0.985,0.000,0.001,-0.001,,
2019-04-03 11:51:37.885,1.000,0.000,0.001,-0.001,,
2019-04-03 11:51:37.900,1.015,0.000,0.001,-0.001,,
2019-04-03 11:51:37.914,1.029,0.000,0.001,-0.001,,
2019-04-03 11:51:37.929,1.044,0.000,0.001,-0.001,,
2019-04-03 11:51:37.944,1.059,0.000,0.001,-0.001,,
2019-04-03 11:51:37.959,1.074,0.000,0.001,-0.001,,
2019-04-03 11:51:37.973,1.088,0.000,0.001,-0.001,,
2019-04-03 11:51:37.988,1.103,0.000,0.001,-0.001,,
2019-04-03 11:51:38.003,1.118,0.000,0.001,-0.001,,
2019-04-03 11:51:38.018,1.133,0.000,0.001,-0.001,,
2019-04-03 11:51:38.032,1.147,0.000,0.001,-0.001,,
2019-04-03 11:51:38.047,1.162,0.000,0.001,-0.001,,
2019-04-03 11:51:38.062,1.177,0.000,0.001,-0.001,,
2019-04-03 11:51:38.077,1.192,0.000,0.001,-0.001,,
2019-04-03 11:51:38.091,1.206,0.000,0.001,-0.001,,
2019-04-03 11:51:38.106,1.221,0.000,0.001,-0.001,,
2019-04-03 11:51:38.121,1.236,0.000,0.001,-0.001,,
2019-04-03 11:51:38.136,1.251,0.000,0.001,-0.001,,
2019-04-03 11:51:38.150,1.265,0.000,0.001,-0.001,,
2019-04-03 11:51:38.166,1.281,0.000,0.001,-0.001,,
2019-04-03 11:51:38.180,1.295,0.000,0.001,-0.001,,
2019-04-03 11:51:38.195,1.310,0.000,0.001,-0.001,,
2019-04-03 11:51:38.210,1.325,0.000,0.001,-0.001,,
2019-04-03 11:51:38.224,1.339,0.000,0.001,-0.001,,
2019-04-03 11:51:38.239,1.354,0.000,0.001,-0.001,,
2019-04-03 11:51:38.254,1.369,0.000,0.001,-0.001,,
2019-04-03 11:51:38.269,1.384,0.000,0.001,-0.001,,
2019-04-03 11:51:38.283,1.398,0.000,0.001,-0.001,,
2019-04-03 11:51:38.298,1.413,0.000,0.001,-0.001,,
2019-04-03 11:51:38.313,1.428,0.000,0.001,-0.001,,
2019-04-03 11:51:38.328,1.443,0.001,0.001,-0.001,,
2019-04-03 11:51:38.342,1.457,0.001,0.001,-0.001,,
2019-04-03 11:51:38.357,1.472,0.001,0.001,-0.001,,
2019-04-03 11:51:38.372,1.487,0.001,0.001,-0.001,,
2019-04-03 11:51:38.387,1.502,0.000,0.001,-0.001,,
2019-04-03 11:51:38.401,1.516,0.000,0.001,-0.001,,
2019-04-03 11:51:38.416,1.531,0.000,0.001,-0.001,,
2019-04-03 11:51:38.431,1.546,0.000,0.001,-0.001,,
2019-04-03 11:51:38.446,1.561,0.001,0.001,-0.001,,
2019-04-03 11:51:38.461,1.576,0.001,0.001,-0.001,,
2019-04-03 11:51:38.475,1.590,0.001,0.001,-0.001,,
2019-04-03 11:51:38.490,1.605,0.001,0.001,-0.001,,
2019-04-03 11:51:38.505,1.620,0.000,0.001,-0.001,,
2019-04-03 11:51:38.520,1.635,0.000,0.001,-0.001,,
2019-04-03 11:51:38.534,1.649,0.000,0.001,-0.001,,
2019-04-03 11:51:38.549,1.664,0.000,0.001,-0.001,,
2019-04-03 11:51:38.564,1.679,0.000,0.001,-0.001,,
2019-04-03 11:51:38.579,1.694,0.000,0.001,-0.001,,
2019-04-03 11:51:38.593,1.708,0.000,0.001,-0.001,,
2019-04-03 11:51:38.608,1.723,0.000,0.001,-0.001,,
2019-04-03 11:51:38.623,1.738,0.001,0.001,-0.001,,
2019-04-03 11:51:38.638,1.753,0.001,0.001,-0.001,,
2019-04-03 11:51:38.653,1.768,0.001,0.001,-0.001,,
2019-04-03 11:51:38.667,1.782,0.001,0.001,-0.001,,
2019-04-03 11:51:38.682,1.797,0.001,0.001,-0.001,,
2019-04-03 11:51:38.697,1.812,0.001,0.001,-0.001,,
2019-04-03 11:51:38.712,1.827,0.001,0.001,-0.001,,
2019-04-03 11:51:38.726,1.841,0.001,0.001,-0.001,,
2019-04-03 11:51:38.741,1.856,0.000,0.001,-0.001,,
2019-04-03 11:51:38.756,1.871,0.000,0.001,-0.001,,
2019-04-03 11:51:38.771,1.886,0.000,0.001,-0.001,,
2019-04-03 11:51:38.785,1.900,0.000,0.001,-0.001,,
2019-04-03 11:51:38.800,1.915,0.000,0.001,-0.001,,
2019-04-03 11:51:38.815,1.930,0.000,0.001,-0.001,,
2019-04-03 11:51:38.829,1.944,0.000,0.001,-0.001,,
2019-04-03 11:51:38.844,1.959,0.000,0.001,-0.001,,
2019-04-03 11:51:38.859,1.974,0.001,0.001,-0.001,,
2019-04-03 11:51:38.874,1.989,0.001,0.001,-0.001,,
2019-04-03 11:51:38.888,2.003,0.001,0.001,-0.001,,
2019-04-03 11:51:38.903,2.018,0.001,0.001,-0.001,,
2019-04-03 11:51:38.917,2.032,0.000,0.001,-0.001,,
2019-04-03 11:51:38.932,2.047,0.000,0.001,-0.001,,
2019-04-03 11:51:38.948,2.063,0.000,0.001,-0.001,,
2019-04-03 11:51:38.962,2.077,0.000,0.001,-0.001,,
2019-04-03 11:51:38.976,2.091,0.000,0.001,-0.001,,
2019-04-03 11:51:38.991,2.106,0.000,0.001,-0.001,,
2019-04-03 11:51:39.006,2.121,0.000,0.001,-0.001,,
2019-04-03 11:51:39.020,2.135,0.000,0.001,-0.001,,
2019-04-03 11:51:39.035,2.150,0.000,0.001,-0.001,,
2019-04-03 11:51:39.050,2.165,0.000,0.001,-0.001,,
2019-04-03 11:51:39.065,2.180,0.000,0.001,-0.001,,
2019-04-03 11:51:39.080,2.195,0.000,0.001,-0.001,,
2019-04-03 11:51:39.094,2.209,0.000,0.001,-0.001,,
2019-04-03 11:51:39.109,2.224,0.000,0.001,-0.001,,
2019-04-03 11:51:39.124,2.239,0.000,0.001,-0.001,,
2019-04-03 11:51:39.139,2.254,0.000,0.001,-0.001,,
2019-04-03 11:51:39.153,2.268,0.000,0.001,-0.001,,
2019-04-03 11:51:39.168,2.283,0.000,0.001,-0.001,,
2019-04-03 11:51:39.183,2.298,0.000,0.001,-0.001,,
2019-04-03 11:51:39.199,2.314,0.000,0.001,-0.001,,
2019-04-03 11:51:39.212,2.327,0.000,0.001,-0.001,,
2019-04-03 11:51:39.227,2.342,0.000,0.001,-0.001,,
2019-04-03 11:51:39.242,2.357,0.000,0.001,-0.001,,
2019-04-03 11:51:39.257,2.372,0.000,0.001,-0.001,,
2019-04-03 11:51:39.271,2.386,0.000,0.001,-0.001,,
2019-04-03 11:51:39.286,2.401,0.000,0.001,-0.001,,
2019-04-03 11:51:39.301,2.416,0.000,0.001,-0.001,,
2019-04-03 11:51:39.316,2.431,0.000,0.001,-0.001,,
2019-04-03 11:51:39.331,2.446,0.001,0.001,-0.001,,
2019-04-03 11:51:39.345,2.460,0.001,0.001,-0.001,,
2019-04-03 11:51:39.360,2.475,0.001,0.001,-0.001,,
2019-04-03 11:51:39.375,2.490,0.001,0.001,-0.001,,
2019-04-03 11:51:39.390,2.505,0.000,0.001,-0.001,,
2019-04-03 11:51:39.404,2.519,0.000,0.001,-0.001,,
2019-04-03 11:51:39.419,2.534,0.000,0.001,-0.001,,
2019-04-03 11:51:39.434,2.549,0.000,0.001,-0.001,,
2019-04-03 11:51:39.449,2.564,0.000,0.001,-0.001,,
2019-04-03 11:51:39.463,2.578,0.000,0.001,-0.001,,
2019-04-03 11:51:39.478,2.593,0.000,0.001,-0.001,,
2019-04-03 11:51:39.493,2.608,0.000,0.001,-0.001,,
2019-04-03 11:51:39.508,2.623,0.000,0.001,-0.001,,
2019-04-03 11:51:39.522,2.637,0.000,0.001,-0.001,,
2019-04-03 11:51:39.537,2.652,0.000,0.001,-0.001,,
2019-04-03 11:51:39.552,2.667,0.000,0.001,-0.001,,
2019-04-03 11:51:39.567,2.682,0.000,0.001,-0.001,,
2019-04-03 11:51:39.581,2.696,0.000,0.001,-0.001,,
2019-04-03 11:51:39.596,2.711,0.000,0.001,-0.001,,
2019-04-03 11:51:39.611,2.726,0.000,0.001,-0.001,,
2019-04-03 11:51:39.626,2.741,0.000,0.001,-0.001,,
2019-04-03 11:51:39.641,2.756,0.000,0.001,-0.001,,
2019-04-03 11:51:39.670,2.785,0.000,0.001,-0.001,,
2019-04-03 11:51:39.685,2.800,0.000,0.001,-0.001,,
2019-04-03 11:51:39.700,2.815,0.000,0.001,-0.001,,
2019-04-03 11:51:39.714,2.829,0.000,0.001,-0.001,,
2019-04-03 11:51:39.729,2.844,0.000,0.001,-0.001,,
2019-04-03 11:51:39.744,2.859,0.000,0.001,-0.001,,
2019-04-03 11:51:39.759,2.874,0.000,0.001,-0.001,,
2019-04-03 11:51:39.773,2.888,0.000,0.001,-0.001,,
2019-04-03 11:51:39.788,2.903,0.000,0.001,-0.001,,
2019-04-03 11:51:39.803,2.918,0.001,0.001,-0.001,,
2019-04-03 11:51:39.818,2.933,0.001,0.001,-0.001,,
2019-04-03 11:51:39.832,2.947,0.001,0.001,-0.001,,
2019-04-03 11:51:39.847,2.962,0.001,0.001,-0.001,,
2019-04-03 11:51:39.862,2.977,0.000,0.001,-0.001,,
2019-04-03 11:51:39.877,2.992,0.000,0.001,-0.001,,
2019-04-03 11:51:39.891,3.006,0.000,0.001,-0.001,,
2019-04-03 11:51:39.921,3.036,0.000,0.001,-0.001,,
2019-04-03 11:51:39.936,3.051,0.000,0.001,-0.001,,
2019-04-03 11:51:39.950,3.065,0.000,0.001,-0.001,,
2019-04-03 11:51:39.965,3.080,0.000,0.001,-0.001,,
2019-04-03 11:51:39.980,3.095,0.000,0.001,-0.001,,
2019-04-03 11:51:39.995,3.110,0.000,0.001,-0.001,,
2019-04-03 11:51:40.010,3.125,0.000,0.001,-0.001,,
2019-04-03 11:51:40.023,3.138,0.000,0.001,-0.001,,
2019-04-03 11:51:40.038,3.153,0.000,0.001,-0.001,,
2019-04-03 11:51:40.053,3.168,0.000,0.001,-0.001,,
2019-04-03 11:51:40.068,3.183,0.000,0.001,-0.001,,
2019-04-03 11:51:40.082,3.197,0.000,0.001,-0.001,,
2019-04-03 11:51:40.097,3.212,0.000,0.001,-0.001,,
2019-04-03 11:51:40.112,3.227,0.000,0.001,-0.001,,
2019-04-03 11:51:40.127,3.242,0.000,0.001,-0.001,,
2019-04-03 11:51:40.141,3.256,0.000,0.001,-0.001,,
2019-04-03 11:51:40.156,3.271,0.000,0.001,-0.001,,
2019-04-03 11:51:40.171,3.286,0.000,0.001,-0.001,,
2019-04-03 11:51:40.186,3.301,0.000,0.001,-0.001,,
2019-04-03 11:51:40.201,3.316,0.000,0.001,-0.001,,
2019-04-03 11:51:40.215,3.330,0.000,0.001,-0.001,,
2019-04-03 11:51:40.230,3.345,0.000,0.001,-0.001,,
2019-04-03 11:51:40.245,3.360,0.000,0.001,-0.001,,
2019-04-03 11:51:40.260,3.375,0.000,0.001,-0.001,,
2019-04-03 11:51:40.274,3.389,0.000,0.001,-0.001,,
2019-04-03 11:51:40.289,3.404,0.000,0.001,-0.001,,
2019-04-03 11:51:40.304,3.419,0.000,0.001,-0.001,,
2019-04-03 11:51:40.319,3.434,0.000,0.001,-0.001,,
2019-04-03 11:51:40.333,3.448,0.000,0.001,-0.001,,
2019-04-03 11:51:40.349,3.464,0.000,0.001,-0.001,,
2019-04-03 11:51:40.363,3.478,0.000,0.001,-0.001,,
2019-04-03 11:51:40.378,3.493,0.000,0.001,-0.001,,
2019-04-03 11:51:40.392,3.507,0.001,0.001,-0.001,,
2019-04-03 11:51:40.407,3.522,0.001,0.001,-0.001,,
2019-04-03 11:51:40.422,3.537,0.001,0.001,-0.001,,
2019-04-03 11:51:40.437,3.552,0.001,0.001,-0.001,,
2019-04-03 11:51:40.451,3.566,-0.001,0.001,-0.001,,
2019-04-03 11:51:40.466,3.581,-0.001,0.001,-0.001,,
2019-04-03 11:51:40.482,3.597,-0.001,0.001,-0.001,,
2019-04-03 11:51:40.496,3.611,-0.001,0.001,-0.001,,
2019-04-03 11:51:40.510,3.625,0.001,0.001,-0.001,,
2019-04-03 11:51:40.525,3.640,0.001,0.001,-0.001,,
2019-04-03 11:51:40.540,3.655,0.001,0.001,-0.001,,
2019-04-03 11:51:40.555,3.670,0.001,0.001,-0.001,,
2019-04-03 11:51:40.569,3.684,0.000,0.001,-0.001,,
2019-04-03 11:51:40.584,3.699,0.000,0.001,-0.001,,
2019-04-03 11:51:40.599,3.714,0.000,0.001,-0.001,,
2019-04-03 11:51:40.614,3.729,0.000,0.001,-0.001,,
2019-04-03 11:51:40.628,3.743,0.000,0.001,-0.001,,
2019-04-03 11:51:40.643,3.758,0.000,0.001,-0.001,,
2019-04-03 11:51:40.658,3.773,0.000,0.001,-0.001,,
2019-04-03 11:51:40.673,3.788,0.000,0.001,-0.001,,
2019-04-03 11:51:40.688,3.803,0.000,0.001,-0.001,,
2019-04-03 11:51:40.702,3.817,0.000,0.001,-0.001,,
2019-04-03 11:51:40.717,3.832,0.000,0.001,-0.001,,
2019-04-03 11:51:40.732,3.847,0.000,0.001,-0.001,,
2019-04-03 11:51:40.747,3.862,0.001,0.001,-0.001,,
2019-04-03 11:51:40.761,3.876,0.001,0.001,-0.001,,
2019-04-03 11:51:40.776,3.891,0.001,0.001,-0.001,,
2019-04-03 11:51:40.791,3.906,0.001,0.001,-0.001,,
2019-04-03 11:51:40.806,3.921,0.003,0.003,-0.001,,
2019-04-03 11:51:40.820,3.935,0.003,0.003,-0.001,,
2019-04-03 11:51:40.835,3.950,0.003,0.003,-0.001,,
2019-04-03 11:51:40.850,3.965,0.003,0.003,-0.001,,
2019-04-03 11:51:40.865,3.980,0.000,0.003,-0.001,,
2019-04-03 11:51:40.879,3.994,0.000,0.003,-0.001,,
2019-04-03 11:51:40.894,4.009,0.000,0.003,-0.001,,
2019-04-03 11:51:40.924,4.039,0.001,0.003,-0.001,,
2019-04-03 11:51:40.939,4.054,0.001,0.003,-0.001,,
2019-04-03 11:51:40.953,4.068,0.001,0.003,-0.001,,
2019-04-03 11:51:40.968,4.083,0.001,0.003,-0.001,,
2019-04-03 11:51:40.983,4.098,0.003,0.003,-0.001,,
2019-04-03 11:51:40.998,4.113,0.003,0.003,-0.001,,
2019-04-03 11:51:41.012,4.127,0.003,0.003,-0.001,,
2019-04-03 11:51:41.027,4.142,0.003,0.003,-0.001,,
2019-04-03 11:51:41.042,4.157,0.000,0.003,-0.001,,
2019-04-03 11:51:41.057,4.172,0.000,0.003,-0.001,,
2019-04-03 11:51:41.071,4.186,0.000,0.003,-0.001,,
2019-04-03 11:51:41.086,4.201,0.000,0.003,-0.001,,
2019-04-03 11:51:41.101,4.216,0.000,0.003,-0.001,,
2019-04-03 11:51:41.116,4.231,0.000,0.003,-0.001,,
2019-04-03 11:51:41.131,4.246,0.000,0.003,-0.001,,
2019-04-03 11:51:41.145,4.260,0.000,0.003,-0.001,,
2019-04-03 11:51:41.175,4.290,-0.001,0.003,-0.001,,
2019-04-03 11:51:41.190,4.305,-0.001,0.003,-0.001,,
2019-04-03 11:51:41.204,4.319,-0.001,0.003,-0.001,,
2019-04-03 11:51:41.219,4.334,0.001,0.003,-0.001,,
2019-04-03 11:51:41.234,4.349,0.001,0.003,-0.001,,
2019-04-03 11:51:41.249,4.364,0.001,0.003,-0.001,,
2019-04-03 11:51:41.263,4.378,0.001,0.003,-0.001,,
2019-04-03 11:51:41.278,4.393,0.005,0.005,-0.001,,
2019-04-03 11:51:41.293,4.408,0.005,0.005,-0.001,,
2019-04-03 11:51:41.307,4.422,0.005,0.005,-0.001,,
2019-04-03 11:51:41.322,4.437,0.005,0.005,-0.001,,
2019-04-03 11:51:41.336,4.451,0.032,0.032,-0.001,,
2019-04-03 11:51:41.351,4.466,0.032,0.032,-0.001,,
2019-04-03 11:51:41.366,4.481,0.032,0.032,-0.001,,
2019-04-03 11:51:41.381,4.496,0.032,0.032,-0.001,,
2019-04-03 11:51:41.396,4.511,0.134,0.134,-0.001,,
2019-04-03 11:51:41.425,4.540,0.134,0.134,-0.001,,
2019-04-03 11:51:41.440,4.555,0.134,0.134,-0.001,,
2019-04-03 11:51:41.454,4.569,0.293,0.293,-0.001,,
2019-04-03 11:51:41.469,4.584,0.293,0.293,-0.001,,
2019-04-03 11:51:41.484,4.599,0.293,0.293,-0.001,,
2019-04-03 11:51:41.499,4.614,0.293,0.293,-0.001,,
2019-04-03 11:51:41.513,4.628,0.509,0.509,-0.001,,
2019-04-03 11:51:41.528,4.643,0.509,0.509,-0.001,,
2019-04-03 11:51:41.543,4.658,0.509,0.509,-0.001,,
2019-04-03 11:51:41.558,4.673,0.509,0.509,-0.001,,
2019-04-03 11:51:41.573,4.688,0.800,0.800,-0.001,,
2019-04-03 11:51:41.587,4.702,0.800,0.800,-0.001,,
2019-04-03 11:51:41.602,4.717,0.800,0.800,-0.001,,
2019-04-03 11:51:41.617,4.732,0.800,0.800,-0.001,,
2019-04-03 11:51:41.632,4.747,1.114,1.114,-0.001,,
2019-04-03 11:51:41.661,4.776,1.114,1.114,-0.001,,
2019-04-03 11:51:41.676,4.791,1.114,1.114,-0.001,,
2019-04-03 11:51:41.691,4.806,0.574,1.114,-0.001,,
2019-04-03 11:51:41.705,4.820,0.574,1.114,-0.001,,
2019-04-03 11:51:41.720,4.835,0.574,1.114,-0.001,,
2019-04-03 11:51:41.735,4.850,0.574,1.114,-0.001,,
2019-04-03 11:51:41.750,4.865,0.479,1.114,-0.001,,
2019-04-03 11:51:41.765,4.880,0.479,1.114,-0.001,,
2019-04-03 11:51:41.779,4.894,0.479,1.114,-0.001,,
2019-04-03 11:51:41.794,4.909,0.479,1.114,-0.001,,
2019-04-03 11:51:41.809,4.924,0.451,1.114,-0.001,,
2019-04-03 11:51:41.824,4.939,0.451,1.114,-0.001,,
2019-04-03 11:51:41.838,4.953,0.451,1.114,-0.001,,
2019-04-03 11:51:41.853,4.968,0.451,1.114,-0.001,,
2019-04-03 11:51:41.868,4.983,0.532,1.114,-0.001,,
2019-04-03 11:51:41.883,4.998,0.532,1.114,-0.001,,
2019-04-03 11:51:41.897,5.012,0.532,1.114,-0.001,,
2019-04-03 11:51:41.912,5.027,0.532,1.114,-0.001,,
2019-04-03 11:51:41.927,5.042,0.714,1.114,-0.001,,
2019-04-03 11:51:41.942,5.057,0.714,1.114,-0.001,,
2019-04-03 11:51:41.956,5.071,0.714,1.114,-0.001,,
2019-04-03 11:51:41.971,5.086,0.714,1.114,-0.001,,
2019-04-03 11:51:41.986,5.101,0.910,1.114,-0.001,,
2019-04-03 11:51:42.001,5.116,0.910,1.114,-0.001,,
2019-04-03 11:51:42.016,5.131,0.910,1.114,-0.001,,
2019-04-03 11:51:42.030,5.145,0.910,1.114,-0.001,,
2019-04-03 11:51:42.045,5.160,1.088,1.114,-0.001,,
2019-04-03 11:51:42.060,5.175,1.088,1.114,-0.001,,
2019-04-03 11:51:42.075,5.190,1.088,1.114,-0.001,,
2019-04-03 11:51:42.089,5.204,1.088,1.114,-0.001,,
2019-04-03 11:51:42.104,5.219,1.168,1.168,-0.001,,
2019-04-03 11:51:42.119,5.234,1.168,1.168,-0.001,,
2019-04-03 11:51:42.134,5.249,1.168,1.168,-0.001,,
2019-04-03 11:51:42.149,5.264,1.168,1.168,-0.001,,
2019-04-03 11:51:42.163,5.278,1.339,1.339,-0.001,,
2019-04-03 11:51:42.178,5.293,1.339,1.339,-0.001,,
2019-04-03 11:51:42.193,5.308,1.339,1.339,-0.001,,
2019-04-03 11:51:42.208,5.323,1.339,1.339,-0.001,,
2019-04-03 11:51:42.222,5.337,1.682,1.682,-0.001,,
2019-04-03 11:51:42.237,5.352,1.682,1.682,-0.001,,
2019-04-03 11:51:42.252,5.367,1.682,1.682,-0.001,,
2019-04-03 11:51:42.267,5.382,1.682,1.682,-0.001,,
2019-04-03 11:51:42.281,5.396,1.612,1.682,-0.001,,
2019-04-03 11:51:42.296,5.411,1.612,1.682,-0.001,,
2019-04-03 11:51:42.311,5.426,1.612,1.682,-0.001,,
2019-04-03 11:51:42.326,5.441,1.612,1.682,-0.001,,
2019-04-03 11:51:42.341,5.456,1.918,1.918,-0.001,,
2019-04-03 11:51:42.355,5.470,1.918,1.918,-0.001,,
2019-04-03 11:51:42.370,5.485,1.918,1.918,-0.001,,
2019-04-03 11:51:42.385,5.500,1.918,1.918,-0.001,,
2019-04-03 11:51:42.400,5.515,1.512,1.918,-0.001,,
2019-04-03 11:51:42.413,5.528,1.512,1.918,-0.001,,
2019-04-03 11:51:42.429,5.544,1.512,1.918,-0.001,,
2019-04-03 11:51:42.444,5.559,1.512,1.918,-0.001,,
2019-04-03 11:51:42.459,5.574,0.715,1.918,-0.001,,
2019-04-03 11:51:42.472,5.587,0.715,1.918,-0.001,,
2019-04-03 11:51:42.487,5.602,0.715,1.918,-0.001,,
2019-04-03 11:51:42.502,5.617,0.715,1.918,-0.001,,
2019-04-03 11:51:42.517,5.632,0.779,1.918,-0.001,,
2019-04-03 11:51:42.532,5.647,0.779,1.918,-0.001,,
2019-04-03 11:51:42.546,5.661,0.779,1.918,-0.001,,
2019-04-03 11:51:42.561,5.676,0.779,1.918,-0.001,,
2019-04-03 11:51:42.576,5.691,0.643,1.918,-0.001,,
2019-04-03 11:51:42.591,5.706,0.643,1.918,-0.001,,
2019-04-03 11:51:42.605,5.720,0.643,1.918,-0.001,,
2019-04-03 11:51:42.620,5.735,0.643,1.918,-0.001,,
2019-04-03 11:51:42.635,5.750,0.459,1.918,-0.001,,
2019-04-03 11:51:42.650,5.765,0.459,1.918,-0.001,,
2019-04-03 11:51:42.664,5.779,0.459,1.918,-0.001,,
2019-04-03 11:51:42.679,5.794,0.459,1.918,-0.001,,
2019-04-03 11:51:42.694,5.809,0.494,1.918,-0.001,,
2019-04-03 11:51:42.709,5.824,0.494,1.918,-0.001,,
2019-04-03 11:51:42.724,5.839,0.494,1.918,-0.001,,
2019-04-03 11:51:42.738,5.853,0.494,1.918,-0.001,,
2019-04-03 11:51:42.753,5.868,0.331,1.918,-0.001,,
2019-04-03 11:51:42.768,5.883,0.331,1.918,-0.001,,
2019-04-03 11:51:42.783,5.898,0.331,1.918,-0.001,,
2019-04-03 11:51:42.797,5.912,0.331,1.918,-0.001,,
2019-04-03 11:51:42.812,5.927,0.304,1.918,-0.001,,
2019-04-03 11:51:42.827,5.942,0.304,1.918,-0.001,,
2019-04-03 11:51:42.842,5.957,0.304,1.918,-0.001,,
2019-04-03 11:51:42.856,5.971,0.304,1.918,-0.001,,
2019-04-03 11:51:42.871,5.986,0.221,1.918,-0.001,,
2019-04-03 11:51:42.886,6.001,0.221,1.918,-0.001,,
2019-04-03 11:51:42.901,6.016,0.221,1.918,-0.001,,
