Loadstar Sensors SensorVUE - Log File
Units for F184625692:,N
Units for Peak (F184625692):,N
Units for Low (F184625692):,N
Logging Interval:,0.01 sec
--------------------------------------------------------------------------------
*** Use custom format 'hh:mm:ss.000' in Microsoft Excel to correctly display the time stamp in milliseconds. ***
------------------------------------------------------------------------------------------------------------------------
Time,Elapsed Time(sec),F184625692,Peak (F184625692),Low (F184625692),
2019-04-03 11:29:52.332,0.911,0.000,0.001,-0.001,,
2019-04-03 11:29:52.347,0.926,0.000,0.001,-0.001,,
2019-04-03 11:29:52.362,0.941,0.000,0.001,-0.001,,
2019-04-03 11:29:52.377,0.956,0.000,0.001,-0.001,,
2019-04-03 11:29:52.391,0.970,0.000,0.001,-0.001,,
2019-04-03 11:29:52.406,0.985,0.000,0.001,-0.001,,
2019-04-03 11:29:52.420,0.999,0.000,0.001,-0.001,,
2019-04-03 11:29:52.435,1.014,-0.001,0.001,-0.001,,
2019-04-03 11:29:52.465,1.044,-0.001,0.001,-0.001,,
2019-04-03 11:29:52.480,1.059,-0.001,0.001,-0.001,,
2019-04-03 11:29:52.494,1.073,0.000,0.001,-0.001,,
2019-04-03 11:29:52.509,1.088,0.000,0.001,-0.001,,
2019-04-03 11:29:52.524,1.103,0.000,0.001,-0.001,,
2019-04-03 11:29:52.539,1.118,0.000,0.001,-0.001,,
2019-04-03 11:29:52.553,1.132,-0.001,0.001,-0.001,,
2019-04-03 11:29:52.568,1.147,-0.001,0.001,-0.001,,
2019-04-03 11:29:52.583,1.162,-0.001,0.001,-0.001,,
2019-04-03 11:29:52.598,1.177,-0.001,0.001,-0.001,,
2019-04-03 11:29:52.612,1.191,0.000,0.001,-0.001,,
2019-04-03 11:29:52.627,1.206,0.000,0.001,-0.001,,
2019-04-03 11:29:52.642,1.221,0.000,0.001,-0.001,,
2019-04-03 11:29:52.657,1.236,0.000,0.001,-0.001,,
2019-04-03 11:29:52.672,1.251,0.000,0.001,-0.001,,
2019-04-03 11:29:52.686,1.265,0.000,0.001,-0.001,,
2019-04-03 11:29:52.701,1.280,0.000,0.001,-0.001,,
2019-04-03 11:29:52.716,1.295,0.000,0.001,-0.001,,
2019-04-03 11:29:52.731,1.310,-0.001,0.001,-0.001,,
2019-04-03 11:29:52.745,1.324,-0.001,0.001,-0.001,,
2019-04-03 11:29:52.760,1.339,-0.001,0.001,-0.001,,
2019-04-03 11:29:52.775,1.354,-0.001,0.001,-0.001,,
2019-04-03 11:29:52.790,1.369,0.000,0.001,-0.001,,
2019-04-03 11:29:52.805,1.384,0.000,0.001,-0.001,,
2019-04-03 11:29:52.819,1.398,0.000,0.001,-0.001,,
2019-04-03 11:29:52.834,1.413,0.000,0.001,-0.001,,
2019-04-03 11:29:52.849,1.428,0.000,0.001,-0.001,,
2019-04-03 11:29:52.864,1.443,0.000,0.001,-0.001,,
2019-04-03 11:29:52.878,1.457,0.000,0.001,-0.001,,
2019-04-03 11:29:52.893,1.472,0.000,0.001,-0.001,,
2019-04-03 11:29:52.908,1.487,0.000,0.001,-0.001,,
2019-04-03 11:29:52.923,1.502,0.000,0.001,-0.001,,
2019-04-03 11:29:52.937,1.516,0.000,0.001,-0.001,,
2019-04-03 11:29:52.952,1.531,0.000,0.001,-0.001,,
2019-04-03 11:29:52.967,1.546,0.000,0.001,-0.001,,
2019-04-03 11:29:52.982,1.561,0.000,0.001,-0.001,,
2019-04-03 11:29:52.996,1.575,0.000,0.001,-0.001,,
2019-04-03 11:29:53.011,1.590,0.000,0.001,-0.001,,
2019-04-03 11:29:53.026,1.605,0.000,0.001,-0.001,,
2019-04-03 11:29:53.041,1.620,0.000,0.001,-0.001,,
2019-04-03 11:29:53.055,1.634,0.000,0.001,-0.001,,
2019-04-03 11:29:53.070,1.649,0.000,0.001,-0.001,,
2019-04-03 11:29:53.085,1.664,-0.001,0.001,-0.001,,
2019-04-03 11:29:53.100,1.679,-0.001,0.001,-0.001,,
2019-04-03 11:29:53.114,1.693,-0.001,0.001,-0.001,,
2019-04-03 11:29:53.129,1.708,-0.001,0.001,-0.001,,
2019-04-03 11:29:53.144,1.723,-0.001,0.001,-0.001,,
2019-04-03 11:29:53.158,1.737,-0.001,0.001,-0.001,,
2019-04-03 11:29:53.174,1.753,-0.001,0.001,-0.001,,
2019-04-03 11:29:53.202,1.781,0.000,0.001,-0.001,,
2019-04-03 11:29:53.217,1.796,0.000,0.001,-0.001,,
2019-04-03 11:29:53.233,1.812,0.000,0.001,-0.001,,
2019-04-03 11:29:53.247,1.826,0.000,0.001,-0.001,,
2019-04-03 11:29:53.261,1.840,0.000,0.001,-0.001,,
2019-04-03 11:29:53.276,1.855,0.000,0.001,-0.001,,
2019-04-03 11:29:53.291,1.870,0.000,0.001,-0.001,,
2019-04-03 11:29:53.306,1.885,0.000,0.001,-0.001,,
2019-04-03 11:29:53.320,1.899,0.000,0.001,-0.001,,
2019-04-03 11:29:53.336,1.915,0.000,0.001,-0.001,,
2019-04-03 11:29:53.350,1.929,0.000,0.001,-0.001,,
2019-04-03 11:29:53.365,1.944,0.000,0.001,-0.001,,
2019-04-03 11:29:53.379,1.958,0.000,0.001,-0.001,,
2019-04-03 11:29:53.394,1.973,0.000,0.001,-0.001,,
2019-04-03 11:29:53.409,1.988,0.000,0.001,-0.001,,
2019-04-03 11:29:53.424,2.003,0.000,0.001,-0.001,,
2019-04-03 11:29:53.438,2.017,0.000,0.001,-0.001,,
2019-04-03 11:29:53.453,2.032,0.000,0.001,-0.001,,
2019-04-03 11:29:53.469,2.048,0.000,0.001,-0.001,,
2019-04-03 11:29:53.483,2.062,0.000,0.001,-0.001,,
2019-04-03 11:29:53.498,2.077,-0.001,0.001,-0.001,,
2019-04-03 11:29:53.512,2.091,-0.001,0.001,-0.001,,
2019-04-03 11:29:53.527,2.106,-0.001,0.001,-0.001,,
2019-04-03 11:29:53.542,2.121,-0.001,0.001,-0.001,,
2019-04-03 11:29:53.557,2.136,0.000,0.001,-0.001,,
2019-04-03 11:29:53.571,2.150,0.000,0.001,-0.001,,
2019-04-03 11:29:53.586,2.165,0.000,0.001,-0.001,,
2019-04-03 11:29:53.601,2.180,0.000,0.001,-0.001,,
2019-04-03 11:29:53.616,2.195,0.000,0.001,-0.001,,
2019-04-03 11:29:53.630,2.209,0.000,0.001,-0.001,,
2019-04-03 11:29:53.645,2.224,0.000,0.001,-0.001,,
2019-04-03 11:29:53.660,2.239,0.000,0.001,-0.001,,
2019-04-03 11:29:53.675,2.254,0.001,0.001,-0.001,,
2019-04-03 11:29:53.690,2.269,0.001,0.001,-0.001,,
2019-04-03 11:29:53.704,2.283,0.001,0.001,-0.001,,
2019-04-03 11:29:53.719,2.298,0.001,0.001,-0.001,,
2019-04-03 11:29:53.734,2.313,0.000,0.001,-0.001,,
2019-04-03 11:29:53.749,2.328,0.000,0.001,-0.001,,
2019-04-03 11:29:53.763,2.342,0.000,0.001,-0.001,,
2019-04-03 11:29:53.778,2.357,0.000,0.001,-0.001,,
2019-04-03 11:29:53.793,2.372,0.000,0.001,-0.001,,
2019-04-03 11:29:53.808,2.387,0.000,0.001,-0.001,,
2019-04-03 11:29:53.822,2.401,0.000,0.001,-0.001,,
2019-04-03 11:29:53.837,2.416,0.000,0.001,-0.001,,
2019-04-03 11:29:53.852,2.431,0.000,0.001,-0.001,,
2019-04-03 11:29:53.867,2.446,0.000,0.001,-0.001,,
2019-04-03 11:29:53.882,2.461,0.000,0.001,-0.001,,
2019-04-03 11:29:53.896,2.475,0.000,0.001,-0.001,,
2019-04-03 11:29:53.911,2.490,0.000,0.001,-0.001,,
2019-04-03 11:29:53.926,2.505,0.000,0.001,-0.001,,
2019-04-03 11:29:53.941,2.520,0.000,0.001,-0.001,,
2019-04-03 11:29:53.954,2.533,0.000,0.001,-0.001,,
2019-04-03 11:29:53.969,2.548,-0.001,0.001,-0.001,,
2019-04-03 11:29:53.985,2.564,-0.001,0.001,-0.001,,
2019-04-03 11:29:54.000,2.579,-0.001,0.001,-0.001,,
2019-04-03 11:29:54.014,2.593,-0.001,0.001,-0.001,,
2019-04-03 11:29:54.028,2.607,0.000,0.001,-0.001,,
2019-04-03 11:29:54.043,2.622,0.000,0.001,-0.001,,
2019-04-03 11:29:54.058,2.637,0.000,0.001,-0.001,,
2019-04-03 11:29:54.072,2.651,0.000,0.001,-0.001,,
2019-04-03 11:29:54.087,2.666,-0.001,0.001,-0.001,,
2019-04-03 11:29:54.102,2.681,-0.001,0.001,-0.001,,
2019-04-03 11:29:54.117,2.696,-0.001,0.001,-0.001,,
2019-04-03 11:29:54.132,2.711,-0.001,0.001,-0.001,,
2019-04-03 11:29:54.146,2.725,0.000,0.001,-0.001,,
2019-04-03 11:29:54.161,2.740,0.000,0.001,-0.001,,
2019-04-03 11:29:54.176,2.755,0.000,0.001,-0.001,,
2019-04-03 11:29:54.191,2.770,0.000,0.001,-0.001,,
2019-04-03 11:29:54.205,2.784,0.000,0.001,-0.001,,
2019-04-03 11:29:54.220,2.799,0.000,0.001,-0.001,,
2019-04-03 11:29:54.235,2.814,0.000,0.001,-0.001,,
2019-04-03 11:29:54.249,2.828,0.000,0.001,-0.001,,
2019-04-03 11:29:54.264,2.843,0.000,0.001,-0.001,,
2019-04-03 11:29:54.279,2.858,0.000,0.001,-0.001,,
2019-04-03 11:29:54.294,2.873,0.000,0.001,-0.001,,
2019-04-03 11:29:54.308,2.887,0.000,0.001,-0.001,,
2019-04-03 11:29:54.323,2.902,0.000,0.001,-0.001,,
2019-04-03 11:29:54.338,2.917,0.000,0.001,-0.001,,
2019-04-03 11:29:54.353,2.932,0.000,0.001,-0.001,,
2019-04-03 11:29:54.368,2.947,0.000,0.001,-0.001,,
2019-04-03 11:29:54.382,2.961,0.000,0.001,-0.001,,
2019-04-03 11:29:54.397,2.976,0.000,0.001,-0.001,,
2019-04-03 11:29:54.412,2.991,0.000,0.001,-0.001,,
2019-04-03 11:29:54.427,3.006,0.000,0.001,-0.001,,
2019-04-03 11:29:54.441,3.020,-0.001,0.001,-0.001,,
2019-04-03 11:29:54.456,3.035,-0.001,0.001,-0.001,,
2019-04-03 11:29:54.471,3.050,-0.001,0.001,-0.001,,
2019-04-03 11:29:54.486,3.065,-0.001,0.001,-0.001,,
2019-04-03 11:29:54.501,3.080,0.000,0.001,-0.001,,
2019-04-03 11:29:54.515,3.094,0.000,0.001,-0.001,,
2019-04-03 11:29:54.530,3.109,0.000,0.001,-0.001,,
2019-04-03 11:29:54.545,3.124,0.000,0.001,-0.001,,
2019-04-03 11:29:54.560,3.139,0.000,0.001,-0.001,,
2019-04-03 11:29:54.574,3.153,0.000,0.001,-0.001,,
2019-04-03 11:29:54.589,3.168,0.000,0.001,-0.001,,
2019-04-03 11:29:54.604,3.183,0.000,0.001,-0.001,,
2019-04-03 11:29:54.619,3.198,-0.001,0.001,-0.001,,
2019-04-03 11:29:54.633,3.212,-0.001,0.001,-0.001,,
2019-04-03 11:29:54.648,3.227,-0.001,0.001,-0.001,,
2019-04-03 11:29:54.663,3.242,-0.001,0.001,-0.001,,
2019-04-03 11:29:54.678,3.257,0.001,0.001,-0.001,,
2019-04-03 11:29:54.693,3.272,0.001,0.001,-0.001,,
2019-04-03 11:29:54.707,3.286,0.001,0.001,-0.001,,
2019-04-03 11:29:54.722,3.301,0.001,0.001,-0.001,,
2019-04-03 11:29:54.737,3.316,0.000,0.001,-0.001,,
2019-04-03 11:29:54.752,3.331,0.000,0.001,-0.001,,
2019-04-03 11:29:54.766,3.345,0.000,0.001,-0.001,,
2019-04-03 11:29:54.781,3.360,0.000,0.001,-0.001,,
2019-04-03 11:29:54.796,3.375,0.000,0.001,-0.001,,
2019-04-03 11:29:54.811,3.390,0.000,0.001,-0.001,,
2019-04-03 11:29:54.825,3.404,0.000,0.001,-0.001,,
2019-04-03 11:29:54.840,3.419,0.000,0.001,-0.001,,
2019-04-03 11:29:54.855,3.434,0.000,0.001,-0.001,,
2019-04-03 11:29:54.870,3.449,0.000,0.001,-0.001,,
2019-04-03 11:29:54.884,3.463,0.000,0.001,-0.001,,
2019-04-03 11:29:54.899,3.478,0.000,0.001,-0.001,,
2019-04-03 11:29:54.914,3.493,0.000,0.001,-0.001,,
2019-04-03 11:29:54.929,3.508,0.000,0.001,-0.001,,
2019-04-03 11:29:54.943,3.522,0.000,0.001,-0.001,,
2019-04-03 11:29:54.958,3.537,0.000,0.001,-0.001,,
2019-04-03 11:29:54.973,3.552,0.000,0.001,-0.001,,
2019-04-03 11:29:54.988,3.567,0.000,0.001,-0.001,,
2019-04-03 11:29:55.002,3.581,0.000,0.001,-0.001,,
2019-04-03 11:29:55.017,3.596,0.000,0.001,-0.001,,
2019-04-03 11:29:55.032,3.611,0.000,0.001,-0.001,,
2019-04-03 11:29:55.047,3.626,0.000,0.001,-0.001,,
2019-04-03 11:29:55.061,3.640,0.000,0.001,-0.001,,
2019-04-03 11:29:55.075,3.654,0.000,0.001,-0.001,,
2019-04-03 11:29:55.090,3.669,0.000,0.001,-0.001,,
2019-04-03 11:29:55.106,3.685,0.000,0.001,-0.001,,
2019-04-03 11:29:55.120,3.699,0.000,0.001,-0.001,,
2019-04-03 11:29:55.135,3.714,0.000,0.001,-0.001,,
2019-04-03 11:29:55.150,3.729,0.000,0.001,-0.001,,
2019-04-03 11:29:55.164,3.743,0.000,0.001,-0.001,,
2019-04-03 11:29:55.178,3.757,0.000,0.001,-0.001,,
2019-04-03 11:29:55.194,3.773,0.000,0.001,-0.001,,
2019-04-03 11:29:55.208,3.787,-0.001,0.001,-0.001,,
2019-04-03 11:29:55.223,3.802,-0.001,0.001,-0.001,,
2019-04-03 11:29:55.237,3.816,-0.001,0.001,-0.001,,
2019-04-03 11:29:55.252,3.831,-0.001,0.001,-0.001,,
2019-04-03 11:29:55.267,3.846,0.000,0.001,-0.001,,
2019-04-03 11:29:55.282,3.861,0.000,0.001,-0.001,,
2019-04-03 11:29:55.297,3.876,0.000,0.001,-0.001,,
2019-04-03 11:29:55.311,3.890,0.000,0.001,-0.001,,
2019-04-03 11:29:55.326,3.905,0.000,0.001,-0.001,,
2019-04-03 11:29:55.341,3.920,0.000,0.001,-0.001,,
2019-04-03 11:29:55.356,3.935,0.000,0.001,-0.001,,
2019-04-03 11:29:55.370,3.949,0.000,0.001,-0.001,,
2019-04-03 11:29:55.385,3.964,0.000,0.001,-0.001,,
2019-04-03 11:29:55.400,3.979,0.000,0.001,-0.001,,
2019-04-03 11:29:55.415,3.994,0.000,0.001,-0.001,,
2019-04-03 11:29:55.429,4.008,0.000,0.001,-0.001,,
2019-04-03 11:29:55.444,4.023,0.000,0.001,-0.001,,
2019-04-03 11:29:55.459,4.038,0.000,0.001,-0.001,,
2019-04-03 11:29:55.474,4.053,0.000,0.001,-0.001,,
2019-04-03 11:29:55.488,4.067,0.000,0.001,-0.001,,
2019-04-03 11:29:55.503,4.082,0.000,0.001,-0.001,,
2019-04-03 11:29:55.518,4.097,0.000,0.001,-0.001,,
2019-04-03 11:29:55.533,4.112,0.000,0.001,-0.001,,
2019-04-03 11:29:55.547,4.126,0.000,0.001,-0.001,,
2019-04-03 11:29:55.562,4.141,0.000,0.001,-0.001,,
2019-04-03 11:29:55.577,4.156,0.000,0.001,-0.001,,
2019-04-03 11:29:55.592,4.171,0.000,0.001,-0.001,,
2019-04-03 11:29:55.607,4.186,0.000,0.001,-0.001,,
2019-04-03 11:29:55.621,4.200,0.000,0.001,-0.001,,
2019-04-03 11:29:55.636,4.215,0.000,0.001,-0.001,,
2019-04-03 11:29:55.651,4.230,0.000,0.001,-0.001,,
2019-04-03 11:29:55.666,4.245,0.000,0.001,-0.001,,
2019-04-03 11:29:55.695,4.274,0.000,0.001,-0.001,,
2019-04-03 11:29:55.710,4.289,0.000,0.001,-0.001,,
2019-04-03 11:29:55.725,4.304,0.000,0.001,-0.001,,
2019-04-03 11:29:55.739,4.318,0.000,0.001,-0.001,,
2019-04-03 11:29:55.754,4.333,0.000,0.001,-0.001,,
2019-04-03 11:29:55.769,4.348,0.000,0.001,-0.001,,
2019-04-03 11:29:55.784,4.363,0.000,0.001,-0.001,,
2019-04-03 11:29:55.798,4.377,0.000,0.001,-0.001,,
2019-04-03 11:29:55.813,4.392,0.000,0.001,-0.001,,
2019-04-03 11:29:55.828,4.407,0.000,0.001,-0.001,,
2019-04-03 11:29:55.843,4.422,0.000,0.001,-0.001,,
2019-04-03 11:29:55.858,4.437,-0.001,0.001,-0.001,,
2019-04-03 11:29:55.872,4.451,-0.001,0.001,-0.001,,
2019-04-03 11:29:55.887,4.466,-0.001,0.001,-0.001,,
2019-04-03 11:29:55.902,4.481,-0.001,0.001,-0.001,,
2019-04-03 11:29:55.917,4.496,0.000,0.001,-0.001,,
2019-04-03 11:29:55.946,4.525,0.000,0.001,-0.001,,
2019-04-03 11:29:55.961,4.540,0.000,0.001,-0.001,,
2019-04-03 11:29:55.976,4.555,0.000,0.001,-0.001,,
2019-04-03 11:29:55.991,4.570,0.000,0.001,-0.001,,
2019-04-03 11:29:56.005,4.584,0.000,0.001,-0.001,,
2019-04-03 11:29:56.020,4.599,0.000,0.001,-0.001,,
2019-04-03 11:29:56.035,4.614,0.000,0.001,-0.001,,
2019-04-03 11:29:56.050,4.629,0.000,0.001,-0.001,,
2019-04-03 11:29:56.064,4.643,0.000,0.001,-0.001,,
2019-04-03 11:29:56.078,4.657,0.000,0.001,-0.001,,
2019-04-03 11:29:56.094,4.673,0.001,0.001,-0.001,,
2019-04-03 11:29:56.109,4.688,0.001,0.001,-0.001,,
2019-04-03 11:29:56.123,4.702,0.001,0.001,-0.001,,
2019-04-03 11:29:56.137,4.716,0.001,0.001,-0.001,,
2019-04-03 11:29:56.153,4.732,0.000,0.001,-0.001,,
2019-04-03 11:29:56.167,4.746,0.000,0.001,-0.001,,
2019-04-03 11:29:56.182,4.761,0.000,0.001,-0.001,,
2019-04-03 11:29:56.197,4.776,0.000,0.001,-0.001,,
2019-04-03 11:29:56.211,4.790,0.000,0.001,-0.001,,
2019-04-03 11:29:56.226,4.805,0.000,0.001,-0.001,,
2019-04-03 11:29:56.241,4.820,0.000,0.001,-0.001,,
2019-04-03 11:29:56.255,4.834,0.000,0.001,-0.001,,
2019-04-03 11:29:56.270,4.849,0.000,0.001,-0.001,,
2019-04-03 11:29:56.285,4.864,0.000,0.001,-0.001,,
2019-04-03 11:29:56.300,4.879,0.000,0.001,-0.001,,
2019-04-03 11:29:56.314,4.893,0.000,0.001,-0.001,,
2019-04-03 11:29:56.329,4.908,0.000,0.001,-0.001,,
2019-04-03 11:29:56.344,4.923,0.000,0.001,-0.001,,
2019-04-03 11:29:56.359,4.938,0.000,0.001,-0.001,,
2019-04-03 11:29:56.373,4.952,0.000,0.001,-0.001,,
2019-04-03 11:29:56.388,4.967,0.000,0.001,-0.001,,
2019-04-03 11:29:56.403,4.982,0.000,0.001,-0.001,,
2019-04-03 11:29:56.418,4.997,0.000,0.001,-0.001,,
2019-04-03 11:29:56.477,5.056,0.000,0.001,-0.001,,
2019-04-03 11:29:56.492,5.071,0.000,0.001,-0.001,,
2019-04-03 11:29:56.506,5.085,-0.001,0.001,-0.001,,
2019-04-03 11:29:56.521,5.100,-0.001,0.001,-0.001,,
2019-04-03 11:29:56.536,5.115,-0.001,0.001,-0.001,,
2019-04-03 11:29:56.551,5.130,-0.001,0.001,-0.001,,
2019-04-03 11:29:56.565,5.144,0.000,0.001,-0.001,,
2019-04-03 11:29:56.580,5.159,0.000,0.001,-0.001,,
2019-04-03 11:29:56.595,5.174,0.000,0.001,-0.001,,
2019-04-03 11:29:56.610,5.189,0.000,0.001,-0.001,,
2019-04-03 11:29:56.624,5.203,0.000,0.001,-0.001,,
2019-04-03 11:29:56.639,5.218,0.000,0.001,-0.001,,
2019-04-03 11:29:56.654,5.233,0.000,0.001,-0.001,,
2019-04-03 11:29:56.669,5.248,0.000,0.001,-0.001,,
2019-04-03 11:29:56.684,5.263,0.000,0.001,-0.001,,
2019-04-03 11:29:56.698,5.277,0.000,0.001,-0.001,,
2019-04-03 11:29:56.713,5.292,0.000,0.001,-0.001,,
2019-04-03 11:29:56.728,5.307,0.000,0.001,-0.001,,
2019-04-03 11:29:56.743,5.322,0.000,0.001,-0.001,,
2019-04-03 11:29:56.759,5.338,0.000,0.001,-0.001,,
2019-04-03 11:29:56.772,5.351,0.000,0.001,-0.001,,
2019-04-03 11:29:56.787,5.366,0.000,0.001,-0.001,,
2019-04-03 11:29:56.802,5.381,-0.001,0.001,-0.001,,
2019-04-03 11:29:56.817,5.396,-0.001,0.001,-0.001,,
2019-04-03 11:29:56.831,5.410,-0.001,0.001,-0.001,,
2019-04-03 11:29:56.846,5.425,-0.001,0.001,-0.001,,
2019-04-03 11:29:56.861,5.440,0.000,0.001,-0.001,,
2019-04-03 11:29:56.876,5.455,0.000,0.001,-0.001,,
2019-04-03 11:29:56.890,5.469,0.000,0.001,-0.001,,
2019-04-03 11:29:56.905,5.484,0.000,0.001,-0.001,,
2019-04-03 11:29:56.920,5.499,0.000,0.001,-0.001,,
2019-04-03 11:29:56.949,5.528,0.000,0.001,-0.001,,
2019-04-03 11:29:56.964,5.543,0.000,0.001,-0.001,,
2019-04-03 11:29:56.979,5.558,0.000,0.001,-0.001,,
2019-04-03 11:29:56.994,5.573,0.000,0.001,-0.001,,
2019-04-03 11:29:57.008,5.587,0.000,0.001,-0.001,,
2019-04-03 11:29:57.023,5.602,0.000,0.001,-0.001,,
2019-04-03 11:29:57.038,5.617,0.001,0.001,-0.001,,
2019-04-03 11:29:57.053,5.632,0.001,0.001,-0.001,,
2019-04-03 11:29:57.067,5.646,0.001,0.001,-0.001,,
2019-04-03 11:29:57.082,5.661,0.001,0.001,-0.001,,
2019-04-03 11:29:57.097,5.676,0.000,0.001,-0.001,,
2019-04-03 11:29:57.112,5.691,0.000,0.001,-0.001,,
2019-04-03 11:29:57.126,5.705,0.000,0.001,-0.001,,
2019-04-03 11:29:57.141,5.720,0.000,0.001,-0.001,,
2019-04-03 11:29:57.156,5.735,0.000,0.001,-0.001,,
2019-04-03 11:29:57.171,5.750,0.000,0.001,-0.001,,
2019-04-03 11:29:57.200,5.779,0.000,0.001,-0.001,,
2019-04-03 11:29:57.215,5.794,0.000,0.001,-0.001,,
2019-04-03 11:29:57.230,5.809,0.000,0.001,-0.001,,
2019-04-03 11:29:57.245,5.824,0.000,0.001,-0.001,,
2019-04-03 11:29:57.259,5.838,0.000,0.001,-0.001,,
2019-04-03 11:29:57.274,5.853,0.000,0.001,-0.001,,
2019-04-03 11:29:57.289,5.868,0.000,0.001,-0.001,,
2019-04-03 11:29:57.304,5.883,0.000,0.001,-0.001,,
2019-04-03 11:29:57.317,5.896,0.000,0.001,-0.001,,
2019-04-03 11:29:57.333,5.912,0.000,0.001,-0.001,,
2019-04-03 11:29:57.347,5.926,0.000,0.001,-0.001,,
2019-04-03 11:29:57.362,5.941,0.000,0.001,-0.001,,
2019-04-03 11:29:57.376,5.955,0.000,0.001,-0.001,,
2019-04-03 11:29:57.391,5.970,0.000,0.001,-0.001,,
2019-04-03 11:29:57.407,5.986,0.000,0.001,-0.001,,
2019-04-03 11:29:57.421,6.000,0.000,0.001,-0.001,,
2019-04-03 11:29:57.450,6.029,0.000,0.001,-0.001,,
2019-04-03 11:29:57.466,6.045,0.000,0.001,-0.001,,
