Loadstar Sensors SensorVUE - Log File
Units for F184625692:,N
Units for Peak (F184625692):,N
Units for Low (F184625692):,N
Logging Interval:,0.01 sec
--------------------------------------------------------------------------------
*** Use custom format 'hh:mm:ss.000' in Microsoft Excel to correctly display the time stamp in milliseconds. ***
------------------------------------------------------------------------------------------------------------------------
Time,Elapsed Time(sec),F184625692,Peak (F184625692),Low (F184625692),
2019-04-03 11:38:30.721,1.339,0.002,0.002,0.000,,
2019-04-03 11:38:30.736,1.354,0.002,0.002,0.000,,
2019-04-03 11:38:30.751,1.369,0.002,0.002,0.000,,
2019-04-03 11:38:30.765,1.383,0.002,0.002,0.000,,
2019-04-03 11:38:30.780,1.398,0.001,0.002,0.000,,
2019-04-03 11:38:30.795,1.413,0.001,0.002,0.000,,
2019-04-03 11:38:30.809,1.427,0.001,0.002,0.000,,
2019-04-03 11:38:30.824,1.442,0.001,0.002,0.000,,
2019-04-03 11:38:30.839,1.457,0.001,0.002,0.000,,
2019-04-03 11:38:30.853,1.471,0.001,0.002,0.000,,
2019-04-03 11:38:30.868,1.486,0.001,0.002,0.000,,
2019-04-03 11:38:30.883,1.501,0.001,0.002,0.000,,
2019-04-03 11:38:30.897,1.515,0.000,0.002,0.000,,
2019-04-03 11:38:30.912,1.530,0.000,0.002,0.000,,
2019-04-03 11:38:30.927,1.545,0.000,0.002,0.000,,
2019-04-03 11:38:30.942,1.560,0.000,0.002,0.000,,
2019-04-03 11:38:30.956,1.574,0.000,0.002,0.000,,
2019-04-03 11:38:30.971,1.589,0.000,0.002,0.000,,
2019-04-03 11:38:30.986,1.604,0.000,0.002,0.000,,
2019-04-03 11:38:31.001,1.619,0.000,0.002,0.000,,
2019-04-03 11:38:31.015,1.633,0.000,0.002,0.000,,
2019-04-03 11:38:31.030,1.648,0.000,0.002,0.000,,
2019-04-03 11:38:31.045,1.663,0.000,0.002,0.000,,
2019-04-03 11:38:31.060,1.678,0.000,0.002,0.000,,
2019-04-03 11:38:31.074,1.692,0.000,0.002,0.000,,
2019-04-03 11:38:31.089,1.707,0.000,0.002,0.000,,
2019-04-03 11:38:31.104,1.722,0.000,0.002,0.000,,
2019-04-03 11:38:31.119,1.737,0.000,0.002,0.000,,
2019-04-03 11:38:31.134,1.752,0.000,0.002,0.000,,
2019-04-03 11:38:31.148,1.766,0.000,0.002,0.000,,
2019-04-03 11:38:31.163,1.781,0.000,0.002,0.000,,
2019-04-03 11:38:31.178,1.796,0.000,0.002,0.000,,
2019-04-03 11:38:31.193,1.811,0.000,0.002,0.000,,
2019-04-03 11:38:31.207,1.825,0.000,0.002,0.000,,
2019-04-03 11:38:31.222,1.840,0.000,0.002,0.000,,
2019-04-03 11:38:31.237,1.855,0.000,0.002,0.000,,
2019-04-03 11:38:31.252,1.870,0.001,0.002,0.000,,
2019-04-03 11:38:31.266,1.884,0.001,0.002,0.000,,
2019-04-03 11:38:31.281,1.899,0.001,0.002,0.000,,
2019-04-03 11:38:31.296,1.914,0.001,0.002,0.000,,
2019-04-03 11:38:31.311,1.929,0.001,0.002,0.000,,
2019-04-03 11:38:31.325,1.943,0.001,0.002,0.000,,
2019-04-03 11:38:31.340,1.958,0.001,0.002,0.000,,
2019-04-03 11:38:31.355,1.973,0.001,0.002,0.000,,
2019-04-03 11:38:31.370,1.988,0.000,0.002,0.000,,
2019-04-03 11:38:31.384,2.002,0.000,0.002,0.000,,
2019-04-03 11:38:31.400,2.018,0.000,0.002,0.000,,
2019-04-03 11:38:31.414,2.032,0.000,0.002,0.000,,
2019-04-03 11:38:31.429,2.047,0.001,0.002,0.000,,
2019-04-03 11:38:31.444,2.062,0.001,0.002,0.000,,
2019-04-03 11:38:31.458,2.076,0.001,0.002,0.000,,
2019-04-03 11:38:31.473,2.091,0.001,0.002,0.000,,
2019-04-03 11:38:31.488,2.106,0.000,0.002,0.000,,
2019-04-03 11:38:31.503,2.121,0.000,0.002,0.000,,
2019-04-03 11:38:31.517,2.135,0.000,0.002,0.000,,
2019-04-03 11:38:31.532,2.150,0.000,0.002,0.000,,
2019-04-03 11:38:31.547,2.165,0.000,0.002,0.000,,
2019-04-03 11:38:31.562,2.180,0.000,0.002,0.000,,
2019-04-03 11:38:31.576,2.194,0.000,0.002,0.000,,
2019-04-03 11:38:31.591,2.209,0.000,0.002,0.000,,
2019-04-03 11:38:31.606,2.224,0.001,0.002,0.000,,
2019-04-03 11:38:31.621,2.239,0.001,0.002,0.000,,
2019-04-03 11:38:31.635,2.253,0.001,0.002,0.000,,
2019-04-03 11:38:31.650,2.268,0.001,0.002,0.000,,
2019-04-03 11:38:31.665,2.283,0.001,0.002,0.000,,
2019-04-03 11:38:31.680,2.298,0.001,0.002,0.000,,
2019-04-03 11:38:31.694,2.312,0.001,0.002,0.000,,
2019-04-03 11:38:31.709,2.327,0.001,0.002,0.000,,
2019-04-03 11:38:31.724,2.342,0.000,0.002,0.000,,
2019-04-03 11:38:31.739,2.357,0.000,0.002,0.000,,
2019-04-03 11:38:31.753,2.371,0.000,0.002,0.000,,
2019-04-03 11:38:31.768,2.386,0.000,0.002,0.000,,
2019-04-03 11:38:31.783,2.401,0.001,0.002,0.000,,
2019-04-03 11:38:31.798,2.416,0.001,0.002,0.000,,
2019-04-03 11:38:31.812,2.430,0.001,0.002,0.000,,
2019-04-03 11:38:31.827,2.445,0.001,0.002,0.000,,
2019-04-03 11:38:31.842,2.460,0.000,0.002,0.000,,
2019-04-03 11:38:31.857,2.475,0.000,0.002,0.000,,
2019-04-03 11:38:31.872,2.490,0.000,0.002,0.000,,
2019-04-03 11:38:31.886,2.504,0.000,0.002,0.000,,
2019-04-03 11:38:31.916,2.534,0.000,0.002,0.000,,
2019-04-03 11:38:31.931,2.549,0.000,0.002,0.000,,
2019-04-03 11:38:31.945,2.563,0.000,0.002,0.000,,
2019-04-03 11:38:31.960,2.578,0.001,0.002,0.000,,
2019-04-03 11:38:31.975,2.593,0.001,0.002,0.000,,
2019-04-03 11:38:31.990,2.608,0.001,0.002,0.000,,
2019-04-03 11:38:32.004,2.622,0.001,0.002,0.000,,
2019-04-03 11:38:32.018,2.636,0.000,0.002,0.000,,
2019-04-03 11:38:32.034,2.652,0.000,0.002,0.000,,
2019-04-03 11:38:32.049,2.667,0.000,0.002,0.000,,
2019-04-03 11:38:32.063,2.681,0.000,0.002,0.000,,
2019-04-03 11:38:32.077,2.695,0.000,0.002,0.000,,
2019-04-03 11:38:32.092,2.710,0.000,0.002,0.000,,
2019-04-03 11:38:32.107,2.725,0.000,0.002,0.000,,
2019-04-03 11:38:32.122,2.740,0.000,0.002,0.000,,
2019-04-03 11:38:32.136,2.754,0.001,0.002,0.000,,
2019-04-03 11:38:32.151,2.769,0.001,0.002,0.000,,
2019-04-03 11:38:32.166,2.784,0.001,0.002,0.000,,
2019-04-03 11:38:32.181,2.799,0.001,0.002,0.000,,
2019-04-03 11:38:32.195,2.813,0.000,0.002,0.000,,
2019-04-03 11:38:32.210,2.828,0.000,0.002,0.000,,
2019-04-03 11:38:32.225,2.843,0.000,0.002,0.000,,
2019-04-03 11:38:32.240,2.858,0.000,0.002,0.000,,
2019-04-03 11:38:32.254,2.872,0.002,0.002,0.000,,
2019-04-03 11:38:32.269,2.887,0.002,0.002,0.000,,
2019-04-03 11:38:32.284,2.902,0.002,0.002,0.000,,
2019-04-03 11:38:32.299,2.917,0.002,0.002,0.000,,
2019-04-03 11:38:32.313,2.931,0.001,0.002,0.000,,
2019-04-03 11:38:32.328,2.946,0.001,0.002,0.000,,
2019-04-03 11:38:32.343,2.961,0.001,0.002,0.000,,
2019-04-03 11:38:32.359,2.977,0.001,0.002,0.000,,
2019-04-03 11:38:32.372,2.990,0.000,0.002,0.000,,
2019-04-03 11:38:32.387,3.005,0.000,0.002,0.000,,
2019-04-03 11:38:32.417,3.035,0.000,0.002,0.000,,
2019-04-03 11:38:32.431,3.049,0.000,0.002,0.000,,
2019-04-03 11:38:32.446,3.064,0.000,0.002,0.000,,
2019-04-03 11:38:32.461,3.079,0.000,0.002,0.000,,
2019-04-03 11:38:32.476,3.094,0.000,0.002,0.000,,
2019-04-03 11:38:32.490,3.108,0.000,0.002,0.000,,
2019-04-03 11:38:32.505,3.123,0.000,0.002,0.000,,
2019-04-03 11:38:32.520,3.138,0.000,0.002,0.000,,
2019-04-03 11:38:32.535,3.153,0.000,0.002,0.000,,
2019-04-03 11:38:32.550,3.168,0.000,0.002,0.000,,
2019-04-03 11:38:32.564,3.182,0.000,0.002,0.000,,
2019-04-03 11:38:32.579,3.197,0.000,0.002,0.000,,
2019-04-03 11:38:32.594,3.212,0.000,0.002,0.000,,
2019-04-03 11:38:32.609,3.227,0.001,0.002,0.000,,
2019-04-03 11:38:32.623,3.241,0.001,0.002,0.000,,
2019-04-03 11:38:32.638,3.256,0.001,0.002,0.000,,
2019-04-03 11:38:32.653,3.271,0.001,0.002,0.000,,
2019-04-03 11:38:32.668,3.286,0.002,0.002,0.000,,
2019-04-03 11:38:32.682,3.300,0.002,0.002,0.000,,
2019-04-03 11:38:32.697,3.315,0.002,0.002,0.000,,
2019-04-03 11:38:32.712,3.330,0.002,0.002,0.000,,
2019-04-03 11:38:32.727,3.345,0.001,0.002,0.000,,
2019-04-03 11:38:32.741,3.359,0.001,0.002,0.000,,
2019-04-03 11:38:32.756,3.374,0.001,0.002,0.000,,
2019-04-03 11:38:32.771,3.389,0.001,0.002,0.000,,
2019-04-03 11:38:32.786,3.404,0.000,0.002,0.000,,
2019-04-03 11:38:32.800,3.418,0.000,0.002,0.000,,
2019-04-03 11:38:32.815,3.433,0.000,0.002,0.000,,
2019-04-03 11:38:32.830,3.448,0.000,0.002,0.000,,
2019-04-03 11:38:32.845,3.463,0.001,0.002,0.000,,
2019-04-03 11:38:32.860,3.478,0.001,0.002,0.000,,
2019-04-03 11:38:32.874,3.492,0.001,0.002,0.000,,
2019-04-03 11:38:32.889,3.507,0.001,0.002,0.000,,
2019-04-03 11:38:32.904,3.522,0.001,0.002,0.000,,
2019-04-03 11:38:32.919,3.537,0.001,0.002,0.000,,
2019-04-03 11:38:32.933,3.551,0.001,0.002,0.000,,
2019-04-03 11:38:32.948,3.566,0.001,0.002,0.000,,
2019-04-03 11:38:32.963,3.581,0.001,0.002,0.000,,
2019-04-03 11:38:32.978,3.596,0.001,0.002,0.000,,
2019-04-03 11:38:32.992,3.610,0.001,0.002,0.000,,
2019-04-03 11:38:33.007,3.625,0.001,0.002,0.000,,
2019-04-03 11:38:33.022,3.640,0.000,0.002,0.000,,
2019-04-03 11:38:33.037,3.655,0.000,0.002,0.000,,
2019-04-03 11:38:33.051,3.669,0.000,0.002,0.000,,
2019-04-03 11:38:33.066,3.684,0.000,0.002,0.000,,
2019-04-03 11:38:33.081,3.699,0.000,0.002,0.000,,
2019-04-03 11:38:33.096,3.714,0.000,0.002,0.000,,
2019-04-03 11:38:33.110,3.728,0.000,0.002,0.000,,
2019-04-03 11:38:33.125,3.743,0.000,0.002,0.000,,
2019-04-03 11:38:33.140,3.758,0.000,0.002,0.000,,
2019-04-03 11:38:33.155,3.773,0.000,0.002,0.000,,
2019-04-03 11:38:33.169,3.787,0.000,0.002,0.000,,
2019-04-03 11:38:33.184,3.802,0.000,0.002,0.000,,
2019-04-03 11:38:33.199,3.817,0.000,0.002,0.000,,
2019-04-03 11:38:33.214,3.832,0.000,0.002,0.000,,
2019-04-03 11:38:33.228,3.846,0.000,0.002,0.000,,
2019-04-03 11:38:33.243,3.861,0.000,0.002,0.000,,
2019-04-03 11:38:33.257,3.875,0.002,0.002,0.000,,
2019-04-03 11:38:33.273,3.891,0.002,0.002,0.000,,
2019-04-03 11:38:33.288,3.906,0.002,0.002,0.000,,
2019-04-03 11:38:33.301,3.919,0.002,0.002,0.000,,
2019-04-03 11:38:33.317,3.935,0.000,0.002,0.000,,
2019-04-03 11:38:33.332,3.950,0.000,0.002,0.000,,
2019-04-03 11:38:33.347,3.965,0.000,0.002,0.000,,
2019-04-03 11:38:33.361,3.979,0.000,0.002,0.000,,
2019-04-03 11:38:33.375,3.993,0.001,0.002,0.000,,
2019-04-03 11:38:33.391,4.009,0.001,0.002,0.000,,
2019-04-03 11:38:33.419,4.037,0.001,0.002,0.000,,
2019-04-03 11:38:33.435,4.053,0.000,0.002,0.000,,
2019-04-03 11:38:33.449,4.067,0.000,0.002,0.000,,
2019-04-03 11:38:33.464,4.082,0.000,0.002,0.000,,
2019-04-03 11:38:33.478,4.096,0.000,0.002,0.000,,
2019-04-03 11:38:33.493,4.111,0.001,0.002,0.000,,
2019-04-03 11:38:33.508,4.126,0.001,0.002,0.000,,
2019-04-03 11:38:33.523,4.141,0.001,0.002,0.000,,
2019-04-03 11:38:33.538,4.156,0.001,0.002,0.000,,
2019-04-03 11:38:33.552,4.170,0.001,0.002,0.000,,
2019-04-03 11:38:33.567,4.185,0.001,0.002,0.000,,
2019-04-03 11:38:33.582,4.200,0.001,0.002,0.000,,
2019-04-03 11:38:33.597,4.215,0.001,0.002,0.000,,
2019-04-03 11:38:33.611,4.229,0.001,0.002,0.000,,
2019-04-03 11:38:33.626,4.244,0.001,0.002,0.000,,
2019-04-03 11:38:33.641,4.259,0.001,0.002,0.000,,
2019-04-03 11:38:33.656,4.274,0.001,0.002,0.000,,
2019-04-03 11:38:33.671,4.289,0.000,0.002,0.000,,
2019-04-03 11:38:33.685,4.303,0.000,0.002,0.000,,
2019-04-03 11:38:33.700,4.318,0.000,0.002,0.000,,
2019-04-03 11:38:33.715,4.333,0.000,0.002,0.000,,
2019-04-03 11:38:33.729,4.347,0.001,0.002,0.000,,
2019-04-03 11:38:33.744,4.362,0.001,0.002,0.000,,
2019-04-03 11:38:33.760,4.378,0.001,0.002,0.000,,
2019-04-03 11:38:33.774,4.392,0.001,0.002,0.000,,
2019-04-03 11:38:33.789,4.407,0.000,0.002,0.000,,
2019-04-03 11:38:33.803,4.421,0.000,0.002,0.000,,
2019-04-03 11:38:33.818,4.436,0.000,0.002,0.000,,
2019-04-03 11:38:33.833,4.451,0.000,0.002,0.000,,
2019-04-03 11:38:33.848,4.466,0.001,0.002,0.000,,
2019-04-03 11:38:33.862,4.480,0.001,0.002,0.000,,
2019-04-03 11:38:33.877,4.495,0.001,0.002,0.000,,
2019-04-03 11:38:33.892,4.510,0.001,0.002,0.000,,
2019-04-03 11:38:33.907,4.525,0.001,0.002,0.000,,
2019-04-03 11:38:33.921,4.539,0.001,0.002,0.000,,
2019-04-03 11:38:33.936,4.554,0.001,0.002,0.000,,
2019-04-03 11:38:33.951,4.569,0.001,0.002,0.000,,
2019-04-03 11:38:33.966,4.584,0.000,0.002,0.000,,
2019-04-03 11:38:33.980,4.598,0.000,0.002,0.000,,
2019-04-03 11:38:33.995,4.613,0.000,0.002,0.000,,
2019-04-03 11:38:34.010,4.628,0.000,0.002,0.000,,
2019-04-03 11:38:34.025,4.643,0.001,0.002,0.000,,
2019-04-03 11:38:34.039,4.657,0.001,0.002,0.000,,
2019-04-03 11:38:34.054,4.672,0.001,0.002,0.000,,
2019-04-03 11:38:34.069,4.687,0.001,0.002,0.000,,
2019-04-03 11:38:34.084,4.702,0.000,0.002,0.000,,
2019-04-03 11:38:34.098,4.716,0.000,0.002,0.000,,
2019-04-03 11:38:34.113,4.731,0.000,0.002,0.000,,
2019-04-03 11:38:34.129,4.747,0.000,0.002,0.000,,
2019-04-03 11:38:34.143,4.761,0.000,0.002,0.000,,
2019-04-03 11:38:34.172,4.790,0.000,0.002,0.000,,
2019-04-03 11:38:34.187,4.805,0.000,0.002,0.000,,
2019-04-03 11:38:34.202,4.820,0.001,0.002,0.000,,
2019-04-03 11:38:34.217,4.835,0.001,0.002,0.000,,
2019-04-03 11:38:34.231,4.849,0.001,0.002,0.000,,
2019-04-03 11:38:34.246,4.864,0.001,0.002,0.000,,
2019-04-03 11:38:34.261,4.879,0.000,0.002,0.000,,
2019-04-03 11:38:34.276,4.894,0.000,0.002,0.000,,
2019-04-03 11:38:34.290,4.908,0.000,0.002,0.000,,
2019-04-03 11:38:34.305,4.923,0.000,0.002,0.000,,
2019-04-03 11:38:34.320,4.938,0.001,0.002,0.000,,
2019-04-03 11:38:34.335,4.953,0.001,0.002,0.000,,
2019-04-03 11:38:34.349,4.967,0.001,0.002,0.000,,
2019-04-03 11:38:34.364,4.982,0.001,0.002,0.000,,
2019-04-03 11:38:34.379,4.997,0.001,0.002,0.000,,
2019-04-03 11:38:34.394,5.012,0.001,0.002,0.000,,
2019-04-03 11:38:34.409,5.027,0.001,0.002,0.000,,
2019-04-03 11:38:34.423,5.041,0.001,0.002,0.000,,
2019-04-03 11:38:34.437,5.055,0.000,0.002,0.000,,
2019-04-03 11:38:34.453,5.071,0.000,0.002,0.000,,
2019-04-03 11:38:34.468,5.086,0.000,0.002,0.000,,
2019-04-03 11:38:34.482,5.100,0.000,0.002,0.000,,
2019-04-03 11:38:34.496,5.114,0.000,0.002,0.000,,
2019-04-03 11:38:34.511,5.129,0.000,0.002,0.000,,
2019-04-03 11:38:34.527,5.145,0.000,0.002,0.000,,
2019-04-03 11:38:34.541,5.159,0.000,0.002,0.000,,
2019-04-03 11:38:34.555,5.173,0.000,0.002,0.000,,
2019-04-03 11:38:34.571,5.189,0.000,0.002,0.000,,
2019-04-03 11:38:34.586,5.204,0.000,0.002,0.000,,
2019-04-03 11:38:34.599,5.217,0.000,0.002,0.000,,
2019-04-03 11:38:34.614,5.232,0.001,0.002,0.000,,
2019-04-03 11:38:34.629,5.247,0.001,0.002,0.000,,
2019-04-03 11:38:34.644,5.262,0.001,0.002,0.000,,
2019-04-03 11:38:34.659,5.277,0.001,0.002,0.000,,
2019-04-03 11:38:34.673,5.291,0.001,0.002,0.000,,
2019-04-03 11:38:34.688,5.306,0.001,0.002,0.000,,
2019-04-03 11:38:34.703,5.321,0.001,0.002,0.000,,
2019-04-03 11:38:34.718,5.336,0.001,0.002,0.000,,
2019-04-03 11:38:34.732,5.350,0.001,0.002,0.000,,
2019-04-03 11:38:34.747,5.365,0.001,0.002,0.000,,
2019-04-03 11:38:34.762,5.380,0.001,0.002,0.000,,
2019-04-03 11:38:34.777,5.395,0.001,0.002,0.000,,
2019-04-03 11:38:34.791,5.409,0.001,0.002,0.000,,
2019-04-03 11:38:34.806,5.424,0.001,0.002,0.000,,
2019-04-03 11:38:34.821,5.439,0.001,0.002,0.000,,
2019-04-03 11:38:34.836,5.454,0.001,0.002,0.000,,
2019-04-03 11:38:34.850,5.468,0.001,0.002,0.000,,
2019-04-03 11:38:34.865,5.483,0.001,0.002,0.000,,
2019-04-03 11:38:34.881,5.499,0.001,0.002,0.000,,
2019-04-03 11:38:34.895,5.513,0.001,0.002,0.000,,
2019-04-03 11:38:34.910,5.528,0.001,0.002,0.000,,
2019-04-03 11:38:34.924,5.542,0.001,0.002,0.000,,
2019-04-03 11:38:34.939,5.557,0.001,0.002,0.000,,
2019-04-03 11:38:34.954,5.572,0.001,0.002,0.000,,
2019-04-03 11:38:34.969,5.587,0.000,0.002,0.000,,
2019-04-03 11:38:34.983,5.601,0.000,0.002,0.000,,
2019-04-03 11:38:34.998,5.616,0.000,0.002,0.000,,
2019-04-03 11:38:35.013,5.631,0.000,0.002,0.000,,
2019-04-03 11:38:35.028,5.646,0.001,0.002,0.000,,
2019-04-03 11:38:35.042,5.660,0.001,0.002,0.000,,
2019-04-03 11:38:35.057,5.675,0.001,0.002,0.000,,
2019-04-03 11:38:35.072,5.690,0.001,0.002,0.000,,
2019-04-03 11:38:35.087,5.705,0.000,0.002,0.000,,
2019-04-03 11:38:35.101,5.719,0.000,0.002,0.000,,
2019-04-03 11:38:35.116,5.734,0.000,0.002,0.000,,
2019-04-03 11:38:35.131,5.749,0.000,0.002,0.000,,
2019-04-03 11:38:35.146,5.764,0.002,0.002,0.000,,
2019-04-03 11:38:35.161,5.779,0.002,0.002,0.000,,
2019-04-03 11:38:35.175,5.793,0.002,0.002,0.000,,
2019-04-03 11:38:35.190,5.808,0.002,0.002,0.000,,
2019-04-03 11:38:35.205,5.823,0.004,0.004,0.000,,
2019-04-03 11:38:35.220,5.838,0.004,0.004,0.000,,
2019-04-03 11:38:35.234,5.852,0.004,0.004,0.000,,
2019-04-03 11:38:35.249,5.867,0.004,0.004,0.000,,
2019-04-03 11:38:35.264,5.882,0.002,0.004,0.000,,
2019-04-03 11:38:35.279,5.897,0.002,0.004,0.000,,
2019-04-03 11:38:35.293,5.911,0.002,0.004,0.000,,
2019-04-03 11:38:35.308,5.926,0.002,0.004,0.000,,
2019-04-03 11:38:35.323,5.941,0.000,0.004,0.000,,
2019-04-03 11:38:35.338,5.956,0.000,0.004,0.000,,
2019-04-03 11:38:35.352,5.970,0.000,0.004,0.000,,
2019-04-03 11:38:35.367,5.985,0.000,0.004,0.000,,
2019-04-03 11:38:35.382,6.000,0.008,0.008,0.000,,
2019-04-03 11:38:35.397,6.015,0.008,0.008,0.000,,
2019-04-03 11:38:35.426,6.044,0.008,0.008,0.000,,
2019-04-03 11:38:35.441,6.059,0.106,0.106,0.000,,
2019-04-03 11:38:35.456,6.074,0.106,0.106,0.000,,
2019-04-03 11:38:35.471,6.089,0.106,0.106,0.000,,
2019-04-03 11:38:35.485,6.103,0.106,0.106,0.000,,
2019-04-03 11:38:35.500,6.118,0.275,0.275,0.000,,
2019-04-03 11:38:35.515,6.133,0.275,0.275,0.000,,
2019-04-03 11:38:35.530,6.148,0.275,0.275,0.000,,
2019-04-03 11:38:35.544,6.162,0.275,0.275,0.000,,
