Loadstar Sensors SensorVUE - Log File
Units for F184625692:,N
Units for Peak (F184625692):,N
Units for Low (F184625692):,N
Logging Interval:,0.01 sec
--------------------------------------------------------------------------------
*** Use custom format 'hh:mm:ss.000' in Microsoft Excel to correctly display the time stamp in milliseconds. ***
------------------------------------------------------------------------------------------------------------------------
Time,Elapsed Time(sec),F184625692,Peak (F184625692),Low (F184625692),
2019-03-29 11:06:54.645,0.882,0.001,0.001,0.000,,
2019-03-29 11:06:54.659,0.896,0.001,0.001,0.000,,
2019-03-29 11:06:54.674,0.911,0.001,0.001,0.000,,
2019-03-29 11:06:54.689,0.926,0.001,0.001,0.000,,
2019-03-29 11:06:54.704,0.941,0.001,0.001,0.000,,
2019-03-29 11:06:54.719,0.956,0.001,0.001,0.000,,
2019-03-29 11:06:54.734,0.971,0.001,0.001,0.000,,
2019-03-29 11:06:54.748,0.985,0.001,0.001,0.000,,
2019-03-29 11:06:54.764,1.001,0.001,0.001,0.000,,
2019-03-29 11:06:54.777,1.014,0.001,0.001,0.000,,
2019-03-29 11:06:54.807,1.044,0.000,0.001,0.000,,
2019-03-29 11:06:54.823,1.060,0.000,0.001,0.000,,
2019-03-29 11:06:54.837,1.074,0.000,0.001,0.000,,
2019-03-29 11:06:54.851,1.088,0.000,0.001,0.000,,
2019-03-29 11:06:54.866,1.103,0.000,0.001,0.000,,
2019-03-29 11:06:54.881,1.118,0.000,0.001,0.000,,
2019-03-29 11:06:54.896,1.133,0.000,0.001,0.000,,
2019-03-29 11:06:54.910,1.147,-0.001,0.001,-0.001,,
2019-03-29 11:06:54.925,1.162,-0.001,0.001,-0.001,,
2019-03-29 11:06:54.940,1.177,-0.001,0.001,-0.001,,
2019-03-29 11:06:54.955,1.192,-0.001,0.001,-0.001,,
2019-03-29 11:06:54.969,1.206,0.000,0.001,-0.001,,
2019-03-29 11:06:54.984,1.221,0.000,0.001,-0.001,,
2019-03-29 11:06:54.999,1.236,0.000,0.001,-0.001,,
2019-03-29 11:06:55.013,1.250,0.000,0.001,-0.001,,
2019-03-29 11:06:55.043,1.280,0.000,0.001,-0.001,,
2019-03-29 11:06:55.058,1.295,0.000,0.001,-0.001,,
2019-03-29 11:06:55.073,1.310,0.000,0.001,-0.001,,
2019-03-29 11:06:55.087,1.324,0.001,0.001,-0.001,,
2019-03-29 11:06:55.102,1.339,0.001,0.001,-0.001,,
2019-03-29 11:06:55.117,1.354,0.001,0.001,-0.001,,
2019-03-29 11:06:55.132,1.369,0.001,0.001,-0.001,,
2019-03-29 11:06:55.146,1.383,0.001,0.001,-0.001,,
2019-03-29 11:06:55.161,1.398,0.001,0.001,-0.001,,
2019-03-29 11:06:55.176,1.413,0.001,0.001,-0.001,,
2019-03-29 11:06:55.191,1.428,0.001,0.001,-0.001,,
2019-03-29 11:06:55.205,1.442,0.000,0.001,-0.001,,
2019-03-29 11:06:55.220,1.457,0.000,0.001,-0.001,,
2019-03-29 11:06:55.235,1.472,0.000,0.001,-0.001,,
2019-03-29 11:06:55.250,1.487,0.000,0.001,-0.001,,
2019-03-29 11:06:55.264,1.501,0.000,0.001,-0.001,,
2019-03-29 11:06:55.279,1.516,0.000,0.001,-0.001,,
2019-03-29 11:06:55.294,1.531,0.000,0.001,-0.001,,
2019-03-29 11:06:55.309,1.546,0.000,0.001,-0.001,,
2019-03-29 11:06:55.324,1.561,0.000,0.001,-0.001,,
2019-03-29 11:06:55.338,1.575,0.000,0.001,-0.001,,
2019-03-29 11:06:55.353,1.590,0.000,0.001,-0.001,,
2019-03-29 11:06:55.368,1.605,0.000,0.001,-0.001,,
2019-03-29 11:06:55.383,1.620,0.000,0.001,-0.001,,
2019-03-29 11:06:55.397,1.634,0.000,0.001,-0.001,,
2019-03-29 11:06:55.412,1.649,0.000,0.001,-0.001,,
2019-03-29 11:06:55.427,1.664,0.000,0.001,-0.001,,
2019-03-29 11:06:55.442,1.679,0.000,0.001,-0.001,,
2019-03-29 11:06:55.456,1.693,0.000,0.001,-0.001,,
2019-03-29 11:06:55.471,1.708,0.000,0.001,-0.001,,
2019-03-29 11:06:55.487,1.724,0.000,0.001,-0.001,,
2019-03-29 11:06:55.501,1.738,0.001,0.001,-0.001,,
2019-03-29 11:06:55.515,1.752,0.001,0.001,-0.001,,
2019-03-29 11:06:55.530,1.767,0.001,0.001,-0.001,,
2019-03-29 11:06:55.545,1.782,0.001,0.001,-0.001,,
2019-03-29 11:06:55.560,1.797,0.000,0.001,-0.001,,
2019-03-29 11:06:55.574,1.811,0.000,0.001,-0.001,,
2019-03-29 11:06:55.589,1.826,0.000,0.001,-0.001,,
2019-03-29 11:06:55.604,1.841,0.000,0.001,-0.001,,
2019-03-29 11:06:55.619,1.856,0.000,0.001,-0.001,,
2019-03-29 11:06:55.634,1.871,0.000,0.001,-0.001,,
2019-03-29 11:06:55.648,1.885,0.000,0.001,-0.001,,
2019-03-29 11:06:55.663,1.900,0.000,0.001,-0.001,,
2019-03-29 11:06:55.678,1.915,0.000,0.001,-0.001,,
2019-03-29 11:06:55.693,1.930,0.000,0.001,-0.001,,
2019-03-29 11:06:55.707,1.944,0.000,0.001,-0.001,,
2019-03-29 11:06:55.721,1.958,0.000,0.001,-0.001,,
2019-03-29 11:06:55.737,1.974,0.000,0.001,-0.001,,
2019-03-29 11:06:55.751,1.988,0.000,0.001,-0.001,,
2019-03-29 11:06:55.767,2.004,0.000,0.001,-0.001,,
2019-03-29 11:06:55.781,2.018,0.000,0.001,-0.001,,
2019-03-29 11:06:55.796,2.033,0.001,0.001,-0.001,,
2019-03-29 11:06:55.810,2.047,0.001,0.001,-0.001,,
2019-03-29 11:06:55.826,2.063,0.001,0.001,-0.001,,
2019-03-29 11:06:55.839,2.076,0.001,0.001,-0.001,,
2019-03-29 11:06:55.854,2.091,0.000,0.001,-0.001,,
2019-03-29 11:06:55.869,2.106,0.000,0.001,-0.001,,
2019-03-29 11:06:55.884,2.121,0.000,0.001,-0.001,,
2019-03-29 11:06:55.898,2.135,0.000,0.001,-0.001,,
2019-03-29 11:06:55.913,2.150,0.001,0.001,-0.001,,
2019-03-29 11:06:55.928,2.165,0.001,0.001,-0.001,,
2019-03-29 11:06:55.943,2.180,0.001,0.001,-0.001,,
2019-03-29 11:06:55.957,2.194,0.001,0.001,-0.001,,
2019-03-29 11:06:55.972,2.209,0.000,0.001,-0.001,,
2019-03-29 11:06:55.987,2.224,0.000,0.001,-0.001,,
2019-03-29 11:06:56.002,2.239,0.000,0.001,-0.001,,
2019-03-29 11:06:56.016,2.253,0.000,0.001,-0.001,,
2019-03-29 11:06:56.046,2.283,0.000,0.001,-0.001,,
2019-03-29 11:06:56.061,2.298,0.000,0.001,-0.001,,
2019-03-29 11:06:56.075,2.312,0.000,0.001,-0.001,,
2019-03-29 11:06:56.090,2.327,0.000,0.001,-0.001,,
2019-03-29 11:06:56.105,2.342,0.000,0.001,-0.001,,
2019-03-29 11:06:56.120,2.357,0.000,0.001,-0.001,,
2019-03-29 11:06:56.135,2.372,0.000,0.001,-0.001,,
2019-03-29 11:06:56.149,2.386,0.000,0.001,-0.001,,
2019-03-29 11:06:56.164,2.401,0.000,0.001,-0.001,,
2019-03-29 11:06:56.179,2.416,0.000,0.001,-0.001,,
2019-03-29 11:06:56.194,2.431,0.000,0.001,-0.001,,
2019-03-29 11:06:56.208,2.445,0.000,0.001,-0.001,,
2019-03-29 11:06:56.223,2.460,0.000,0.001,-0.001,,
2019-03-29 11:06:56.239,2.476,0.000,0.001,-0.001,,
2019-03-29 11:06:56.253,2.490,0.000,0.001,-0.001,,
2019-03-29 11:06:56.267,2.504,0.000,0.001,-0.001,,
2019-03-29 11:06:56.297,2.534,0.000,0.001,-0.001,,
2019-03-29 11:06:56.312,2.549,0.000,0.001,-0.001,,
2019-03-29 11:06:56.326,2.563,0.000,0.001,-0.001,,
2019-03-29 11:06:56.341,2.578,0.000,0.001,-0.001,,
2019-03-29 11:06:56.356,2.593,0.000,0.001,-0.001,,
2019-03-29 11:06:56.371,2.608,0.000,0.001,-0.001,,
2019-03-29 11:06:56.385,2.622,0.000,0.001,-0.001,,
2019-03-29 11:06:56.400,2.637,0.000,0.001,-0.001,,
2019-03-29 11:06:56.415,2.652,0.000,0.001,-0.001,,
2019-03-29 11:06:56.430,2.667,0.000,0.001,-0.001,,
2019-03-29 11:06:56.444,2.681,0.000,0.001,-0.001,,
2019-03-29 11:06:56.459,2.696,0.000,0.001,-0.001,,
2019-03-29 11:06:56.474,2.711,0.000,0.001,-0.001,,
2019-03-29 11:06:56.489,2.726,0.000,0.001,-0.001,,
2019-03-29 11:06:56.503,2.740,0.000,0.001,-0.001,,
2019-03-29 11:06:56.518,2.755,0.000,0.001,-0.001,,
2019-03-29 11:06:56.533,2.770,0.000,0.001,-0.001,,
2019-03-29 11:06:56.548,2.785,0.000,0.001,-0.001,,
2019-03-29 11:06:56.562,2.799,0.000,0.001,-0.001,,
2019-03-29 11:06:56.577,2.814,0.000,0.001,-0.001,,
2019-03-29 11:06:56.592,2.829,0.000,0.001,-0.001,,
2019-03-29 11:06:56.607,2.844,0.000,0.001,-0.001,,
2019-03-29 11:06:56.621,2.858,0.001,0.001,-0.001,,
2019-03-29 11:06:56.636,2.873,0.001,0.001,-0.001,,
2019-03-29 11:06:56.651,2.888,0.001,0.001,-0.001,,
2019-03-29 11:06:56.666,2.903,0.001,0.001,-0.001,,
2019-03-29 11:06:56.681,2.918,0.000,0.001,-0.001,,
2019-03-29 11:06:56.695,2.932,0.000,0.001,-0.001,,
2019-03-29 11:06:56.710,2.947,0.000,0.001,-0.001,,
2019-03-29 11:06:56.725,2.962,0.000,0.001,-0.001,,
2019-03-29 11:06:56.740,2.977,-0.001,0.001,-0.001,,
2019-03-29 11:06:56.754,2.991,-0.001,0.001,-0.001,,
2019-03-29 11:06:56.769,3.006,-0.001,0.001,-0.001,,
2019-03-29 11:06:56.784,3.021,-0.001,0.001,-0.001,,
2019-03-29 11:06:56.799,3.036,0.000,0.001,-0.001,,
2019-03-29 11:06:56.813,3.050,0.000,0.001,-0.001,,
2019-03-29 11:06:56.828,3.065,0.000,0.001,-0.001,,
2019-03-29 11:06:56.843,3.080,0.000,0.001,-0.001,,
2019-03-29 11:06:56.858,3.095,0.001,0.001,-0.001,,
2019-03-29 11:06:56.872,3.109,0.001,0.001,-0.001,,
2019-03-29 11:06:56.887,3.124,0.001,0.001,-0.001,,
2019-03-29 11:06:56.902,3.139,0.001,0.001,-0.001,,
2019-03-29 11:06:56.917,3.154,0.000,0.001,-0.001,,
2019-03-29 11:06:56.932,3.169,0.000,0.001,-0.001,,
2019-03-29 11:06:56.946,3.183,0.000,0.001,-0.001,,
2019-03-29 11:06:56.961,3.198,0.000,0.001,-0.001,,
2019-03-29 11:06:56.976,3.213,0.000,0.001,-0.001,,
2019-03-29 11:06:56.991,3.228,0.000,0.001,-0.001,,
2019-03-29 11:06:57.005,3.242,0.000,0.001,-0.001,,
2019-03-29 11:06:57.020,3.257,0.000,0.001,-0.001,,
2019-03-29 11:06:57.049,3.286,0.000,0.001,-0.001,,
2019-03-29 11:06:57.063,3.300,0.000,0.001,-0.001,,
2019-03-29 11:06:57.078,3.315,0.000,0.001,-0.001,,
2019-03-29 11:06:57.093,3.330,0.001,0.001,-0.001,,
2019-03-29 11:06:57.108,3.345,0.001,0.001,-0.001,,
2019-03-29 11:06:57.122,3.359,0.001,0.001,-0.001,,
2019-03-29 11:06:57.137,3.374,0.001,0.001,-0.001,,
2019-03-29 11:06:57.152,3.389,0.001,0.001,-0.001,,
2019-03-29 11:06:57.167,3.404,0.001,0.001,-0.001,,
2019-03-29 11:06:57.182,3.419,0.001,0.001,-0.001,,
2019-03-29 11:06:57.196,3.433,0.001,0.001,-0.001,,
2019-03-29 11:06:57.211,3.448,0.000,0.001,-0.001,,
2019-03-29 11:06:57.226,3.463,0.000,0.001,-0.001,,
2019-03-29 11:06:57.240,3.477,0.000,0.001,-0.001,,
2019-03-29 11:06:57.255,3.492,0.000,0.001,-0.001,,
2019-03-29 11:06:57.270,3.507,0.000,0.001,-0.001,,
2019-03-29 11:06:57.285,3.522,0.000,0.001,-0.001,,
2019-03-29 11:06:57.300,3.537,0.000,0.001,-0.001,,
2019-03-29 11:06:57.314,3.551,0.000,0.001,-0.001,,
2019-03-29 11:06:57.329,3.566,0.001,0.001,-0.001,,
2019-03-29 11:06:57.344,3.581,0.001,0.001,-0.001,,
2019-03-29 11:06:57.359,3.596,0.001,0.001,-0.001,,
2019-03-29 11:06:57.373,3.610,0.001,0.001,-0.001,,
2019-03-29 11:06:57.388,3.625,0.000,0.001,-0.001,,
2019-03-29 11:06:57.403,3.640,0.000,0.001,-0.001,,
2019-03-29 11:06:57.418,3.655,0.000,0.001,-0.001,,
2019-03-29 11:06:57.432,3.669,0.000,0.001,-0.001,,
2019-03-29 11:06:57.447,3.684,0.001,0.001,-0.001,,
2019-03-29 11:06:57.462,3.699,0.001,0.001,-0.001,,
2019-03-29 11:06:57.478,3.715,0.001,0.001,-0.001,,
2019-03-29 11:06:57.491,3.728,0.001,0.001,-0.001,,
2019-03-29 11:06:57.506,3.743,0.000,0.001,-0.001,,
2019-03-29 11:06:57.521,3.758,0.000,0.001,-0.001,,
2019-03-29 11:06:57.536,3.773,0.000,0.001,-0.001,,
2019-03-29 11:06:57.550,3.787,0.000,0.001,-0.001,,
2019-03-29 11:06:57.565,3.802,0.005,0.005,-0.001,,
2019-03-29 11:06:57.580,3.817,0.005,0.005,-0.001,,
2019-03-29 11:06:57.595,3.832,0.005,0.005,-0.001,,
2019-03-29 11:06:57.610,3.847,0.005,0.005,-0.001,,
2019-03-29 11:06:57.624,3.861,0.001,0.005,-0.001,,
2019-03-29 11:06:57.639,3.876,0.001,0.005,-0.001,,
2019-03-29 11:06:57.654,3.891,0.001,0.005,-0.001,,
2019-03-29 11:06:57.669,3.906,0.001,0.005,-0.001,,
2019-03-29 11:06:57.683,3.920,0.000,0.005,-0.001,,
2019-03-29 11:06:57.698,3.935,0.000,0.005,-0.001,,
2019-03-29 11:06:57.713,3.950,0.000,0.005,-0.001,,
2019-03-29 11:06:57.728,3.965,0.000,0.005,-0.001,,
2019-03-29 11:06:57.742,3.979,0.000,0.005,-0.001,,
2019-03-29 11:06:57.757,3.994,0.000,0.005,-0.001,,
2019-03-29 11:06:57.772,4.009,0.000,0.005,-0.001,,
2019-03-29 11:06:57.787,4.024,0.000,0.005,-0.001,,
2019-03-29 11:06:57.801,4.038,0.000,0.005,-0.001,,
2019-03-29 11:06:57.816,4.053,0.000,0.005,-0.001,,
2019-03-29 11:06:57.831,4.068,0.000,0.005,-0.001,,
2019-03-29 11:06:57.846,4.083,0.000,0.005,-0.001,,
2019-03-29 11:06:57.861,4.098,0.000,0.005,-0.001,,
2019-03-29 11:06:57.875,4.112,0.000,0.005,-0.001,,
2019-03-29 11:06:57.890,4.127,0.000,0.005,-0.001,,
2019-03-29 11:06:57.905,4.142,0.000,0.005,-0.001,,
2019-03-29 11:06:57.920,4.157,-0.001,0.005,-0.001,,
2019-03-29 11:06:57.934,4.171,-0.001,0.005,-0.001,,
2019-03-29 11:06:57.949,4.186,-0.001,0.005,-0.001,,
2019-03-29 11:06:57.964,4.201,-0.001,0.005,-0.001,,
2019-03-29 11:06:57.979,4.216,0.000,0.005,-0.001,,
2019-03-29 11:06:57.993,4.230,0.000,0.005,-0.001,,
2019-03-29 11:06:58.008,4.245,0.000,0.005,-0.001,,
2019-03-29 11:06:58.023,4.260,0.000,0.005,-0.001,,
2019-03-29 11:06:58.038,4.275,0.001,0.005,-0.001,,
2019-03-29 11:06:58.052,4.289,0.001,0.005,-0.001,,
2019-03-29 11:06:58.067,4.304,0.001,0.005,-0.001,,
2019-03-29 11:06:58.082,4.319,0.001,0.005,-0.001,,
2019-03-29 11:06:58.097,4.334,0.001,0.005,-0.001,,
2019-03-29 11:06:58.111,4.348,0.001,0.005,-0.001,,
2019-03-29 11:06:58.126,4.363,0.001,0.005,-0.001,,
2019-03-29 11:06:58.140,4.377,0.001,0.005,-0.001,,
2019-03-29 11:06:58.155,4.392,-0.001,0.005,-0.001,,
2019-03-29 11:06:58.170,4.407,-0.001,0.005,-0.001,,
2019-03-29 11:06:58.184,4.421,-0.001,0.005,-0.001,,
2019-03-29 11:06:58.199,4.436,-0.001,0.005,-0.001,,
2019-03-29 11:06:58.214,4.451,-0.001,0.005,-0.001,,
2019-03-29 11:06:58.229,4.466,-0.001,0.005,-0.001,,
2019-03-29 11:06:58.244,4.481,-0.001,0.005,-0.001,,
2019-03-29 11:06:58.258,4.495,-0.001,0.005,-0.001,,
2019-03-29 11:06:58.274,4.511,0.000,0.005,-0.001,,
2019-03-29 11:06:58.302,4.539,0.000,0.005,-0.001,,
2019-03-29 11:06:58.317,4.554,0.000,0.005,-0.001,,
2019-03-29 11:06:58.332,4.569,0.000,0.005,-0.001,,
2019-03-29 11:06:58.347,4.584,0.000,0.005,-0.001,,
2019-03-29 11:06:58.361,4.598,0.000,0.005,-0.001,,
2019-03-29 11:06:58.376,4.613,0.000,0.005,-0.001,,
2019-03-29 11:06:58.391,4.628,0.002,0.005,-0.001,,
2019-03-29 11:06:58.406,4.643,0.002,0.005,-0.001,,
2019-03-29 11:06:58.422,4.659,0.002,0.005,-0.001,,
2019-03-29 11:06:58.435,4.672,0.002,0.005,-0.001,,
2019-03-29 11:06:58.450,4.687,0.000,0.005,-0.001,,
2019-03-29 11:06:58.465,4.702,0.000,0.005,-0.001,,
2019-03-29 11:06:58.480,4.717,0.000,0.005,-0.001,,
2019-03-29 11:06:58.494,4.731,0.000,0.005,-0.001,,
2019-03-29 11:06:58.509,4.746,0.001,0.005,-0.001,,
2019-03-29 11:06:58.524,4.761,0.001,0.005,-0.001,,
2019-03-29 11:06:58.539,4.776,0.001,0.005,-0.001,,
2019-03-29 11:06:58.553,4.790,0.001,0.005,-0.001,,
2019-03-29 11:06:58.568,4.805,0.002,0.005,-0.001,,
2019-03-29 11:06:58.583,4.820,0.002,0.005,-0.001,,
2019-03-29 11:06:58.598,4.835,0.002,0.005,-0.001,,
2019-03-29 11:06:58.612,4.849,0.002,0.005,-0.001,,
2019-03-29 11:06:58.627,4.864,0.002,0.005,-0.001,,
2019-03-29 11:06:58.642,4.879,0.002,0.005,-0.001,,
2019-03-29 11:06:58.657,4.894,0.002,0.005,-0.001,,
2019-03-29 11:06:58.671,4.908,0.002,0.005,-0.001,,
2019-03-29 11:06:58.688,4.925,0.004,0.005,-0.001,,
2019-03-29 11:06:58.701,4.938,0.004,0.005,-0.001,,
2019-03-29 11:06:58.716,4.953,0.004,0.005,-0.001,,
2019-03-29 11:06:58.731,4.968,0.004,0.005,-0.001,,
2019-03-29 11:06:58.745,4.982,0.011,0.011,-0.001,,
2019-03-29 11:06:58.760,4.997,0.011,0.011,-0.001,,
2019-03-29 11:06:58.775,5.012,0.011,0.011,-0.001,,
2019-03-29 11:06:58.834,5.071,0.020,0.020,-0.001,,
2019-03-29 11:06:58.849,5.086,0.020,0.020,-0.001,,
2019-03-29 11:06:58.863,5.100,0.030,0.030,-0.001,,
2019-03-29 11:06:58.878,5.115,0.030,0.030,-0.001,,
2019-03-29 11:06:58.893,5.130,0.030,0.030,-0.001,,
2019-03-29 11:06:58.908,5.145,0.030,0.030,-0.001,,
2019-03-29 11:06:58.923,5.160,0.039,0.039,-0.001,,
2019-03-29 11:06:58.937,5.174,0.039,0.039,-0.001,,
2019-03-29 11:06:58.952,5.189,0.039,0.039,-0.001,,
2019-03-29 11:06:58.967,5.204,0.039,0.039,-0.001,,
2019-03-29 11:06:58.982,5.219,0.051,0.051,-0.001,,
2019-03-29 11:06:58.996,5.233,0.051,0.051,-0.001,,
2019-03-29 11:06:59.011,5.248,0.051,0.051,-0.001,,
2019-03-29 11:06:59.041,5.278,0.061,0.061,-0.001,,
2019-03-29 11:06:59.055,5.292,0.061,0.061,-0.001,,
2019-03-29 11:06:59.070,5.307,0.061,0.061,-0.001,,
2019-03-29 11:06:59.085,5.322,0.061,0.061,-0.001,,
2019-03-29 11:06:59.100,5.337,0.069,0.069,-0.001,,
2019-03-29 11:06:59.114,5.351,0.069,0.069,-0.001,,
2019-03-29 11:06:59.129,5.366,0.069,0.069,-0.001,,
2019-03-29 11:06:59.144,5.381,0.069,0.069,-0.001,,
2019-03-29 11:06:59.159,5.396,0.082,0.082,-0.001,,
2019-03-29 11:06:59.174,5.411,0.082,0.082,-0.001,,
2019-03-29 11:06:59.188,5.425,0.082,0.082,-0.001,,
2019-03-29 11:06:59.203,5.440,0.082,0.082,-0.001,,
2019-03-29 11:06:59.218,5.455,0.093,0.093,-0.001,,
2019-03-29 11:06:59.233,5.470,0.093,0.093,-0.001,,
2019-03-29 11:06:59.247,5.484,0.093,0.093,-0.001,,
2019-03-29 11:06:59.262,5.499,0.093,0.093,-0.001,,
2019-03-29 11:06:59.277,5.514,0.106,0.106,-0.001,,
2019-03-29 11:06:59.306,5.543,0.106,0.106,-0.001,,
2019-03-29 11:06:59.321,5.558,0.106,0.106,-0.001,,
2019-03-29 11:06:59.336,5.573,0.121,0.121,-0.001,,
2019-03-29 11:06:59.351,5.588,0.121,0.121,-0.001,,
2019-03-29 11:06:59.365,5.602,0.121,0.121,-0.001,,
2019-03-29 11:06:59.380,5.617,0.121,0.121,-0.001,,
2019-03-29 11:06:59.395,5.632,0.133,0.133,-0.001,,
2019-03-29 11:06:59.410,5.647,0.133,0.133,-0.001,,
2019-03-29 11:06:59.425,5.662,0.133,0.133,-0.001,,
2019-03-29 11:06:59.439,5.676,0.133,0.133,-0.001,,
2019-03-29 11:06:59.454,5.691,0.148,0.148,-0.001,,
2019-03-29 11:06:59.469,5.706,0.148,0.148,-0.001,,
2019-03-29 11:06:59.484,5.721,0.148,0.148,-0.001,,
2019-03-29 11:06:59.498,5.735,0.148,0.148,-0.001,,
2019-03-29 11:06:59.512,5.749,0.165,0.165,-0.001,,
2019-03-29 11:06:59.543,5.780,0.165,0.165,-0.001,,
2019-03-29 11:06:59.556,5.793,0.165,0.165,-0.001,,
2019-03-29 11:06:59.571,5.808,0.180,0.180,-0.001,,
2019-03-29 11:06:59.586,5.823,0.180,0.180,-0.001,,
2019-03-29 11:06:59.601,5.838,0.180,0.180,-0.001,,
2019-03-29 11:06:59.616,5.853,0.180,0.180,-0.001,,
2019-03-29 11:06:59.630,5.867,0.194,0.194,-0.001,,
2019-03-29 11:06:59.645,5.882,0.194,0.194,-0.001,,
2019-03-29 11:06:59.660,5.897,0.194,0.194,-0.001,,
2019-03-29 11:06:59.675,5.912,0.194,0.194,-0.001,,
2019-03-29 11:06:59.689,5.926,0.212,0.212,-0.001,,
2019-03-29 11:06:59.704,5.941,0.212,0.212,-0.001,,
2019-03-29 11:06:59.719,5.956,0.212,0.212,-0.001,,
2019-03-29 11:06:59.734,5.971,0.212,0.212,-0.001,,
2019-03-29 11:06:59.748,5.985,0.233,0.233,-0.001,,
2019-03-29 11:06:59.763,6.000,0.233,0.233,-0.001,,
2019-03-29 11:06:59.778,6.015,0.233,0.233,-0.001,,
2019-03-29 11:06:59.808,6.045,0.253,0.253,-0.001,,
2019-03-29 11:06:59.822,6.059,0.253,0.253,-0.001,,
2019-03-29 11:06:59.837,6.074,0.253,0.253,-0.001,,
2019-03-29 11:06:59.852,6.089,0.253,0.253,-0.001,,
2019-03-29 11:06:59.867,6.104,0.274,0.274,-0.001,,
2019-03-29 11:06:59.881,6.118,0.274,0.274,-0.001,,
2019-03-29 11:06:59.896,6.133,0.274,0.274,-0.001,,
