Loadstar Sensors SensorVUE - Log File
Units for F184625692:,N
Units for Peak (F184625692):,N
Units for Low (F184625692):,N
Logging Interval:,0.01 sec
--------------------------------------------------------------------------------
*** Use custom format 'hh:mm:ss.000' in Microsoft Excel to correctly display the time stamp in milliseconds. ***
------------------------------------------------------------------------------------------------------------------------
Time,Elapsed Time(sec),F184625692,Peak (F184625692),Low (F184625692),
2019-03-29 11:54:28.410,1.768,0.001,0.001,0.000,,
2019-03-29 11:54:28.424,1.782,0.001,0.001,0.000,,
2019-03-29 11:54:28.439,1.797,0.001,0.001,0.000,,
2019-03-29 11:54:28.454,1.812,0.001,0.001,0.000,,
2019-03-29 11:54:28.469,1.827,0.001,0.001,0.000,,
2019-03-29 11:54:28.485,1.843,0.001,0.001,0.000,,
2019-03-29 11:54:28.498,1.856,0.001,0.001,0.000,,
2019-03-29 11:54:28.513,1.871,0.002,0.002,0.000,,
2019-03-29 11:54:28.528,1.886,0.002,0.002,0.000,,
2019-03-29 11:54:28.543,1.901,0.002,0.002,0.000,,
2019-03-29 11:54:28.557,1.915,0.002,0.002,0.000,,
2019-03-29 11:54:28.572,1.930,0.001,0.002,0.000,,
2019-03-29 11:54:28.587,1.945,0.001,0.002,0.000,,
2019-03-29 11:54:28.602,1.960,0.001,0.002,0.000,,
2019-03-29 11:54:28.616,1.974,0.001,0.002,0.000,,
2019-03-29 11:54:28.631,1.989,0.000,0.002,0.000,,
2019-03-29 11:54:28.646,2.004,0.000,0.002,0.000,,
2019-03-29 11:54:28.661,2.019,0.000,0.002,0.000,,
2019-03-29 11:54:28.676,2.034,0.000,0.002,0.000,,
2019-03-29 11:54:28.690,2.048,0.000,0.002,0.000,,
2019-03-29 11:54:28.705,2.063,0.000,0.002,0.000,,
2019-03-29 11:54:28.720,2.078,0.000,0.002,0.000,,
2019-03-29 11:54:28.735,2.093,0.000,0.002,0.000,,
2019-03-29 11:54:28.749,2.107,0.000,0.002,0.000,,
2019-03-29 11:54:28.764,2.122,0.000,0.002,0.000,,
2019-03-29 11:54:28.779,2.137,0.000,0.002,0.000,,
2019-03-29 11:54:28.794,2.152,0.000,0.002,0.000,,
2019-03-29 11:54:28.808,2.166,0.000,0.002,0.000,,
2019-03-29 11:54:28.823,2.181,0.000,0.002,0.000,,
2019-03-29 11:54:28.838,2.196,0.000,0.002,0.000,,
2019-03-29 11:54:28.853,2.211,0.000,0.002,0.000,,
2019-03-29 11:54:28.867,2.225,0.000,0.002,0.000,,
2019-03-29 11:54:28.882,2.240,0.000,0.002,0.000,,
2019-03-29 11:54:28.896,2.254,0.000,0.002,0.000,,
2019-03-29 11:54:28.926,2.284,0.001,0.002,0.000,,
2019-03-29 11:54:28.941,2.299,0.001,0.002,0.000,,
2019-03-29 11:54:28.955,2.313,0.001,0.002,0.000,,
2019-03-29 11:54:28.970,2.328,0.001,0.002,0.000,,
2019-03-29 11:54:28.984,2.342,0.000,0.002,0.000,,
2019-03-29 11:54:28.999,2.357,0.000,0.002,0.000,,
2019-03-29 11:54:29.014,2.372,0.000,0.002,0.000,,
2019-03-29 11:54:29.029,2.387,0.000,0.002,0.000,,
2019-03-29 11:54:29.044,2.402,0.001,0.002,0.000,,
2019-03-29 11:54:29.058,2.416,0.001,0.002,0.000,,
2019-03-29 11:54:29.073,2.431,0.001,0.002,0.000,,
2019-03-29 11:54:29.089,2.447,0.001,0.002,0.000,,
2019-03-29 11:54:29.103,2.461,0.001,0.002,0.000,,
2019-03-29 11:54:29.117,2.475,0.001,0.002,0.000,,
2019-03-29 11:54:29.132,2.490,0.001,0.002,0.000,,
2019-03-29 11:54:29.147,2.505,0.001,0.002,0.000,,
2019-03-29 11:54:29.176,2.534,0.001,0.002,0.000,,
2019-03-29 11:54:29.191,2.549,0.001,0.002,0.000,,
2019-03-29 11:54:29.207,2.565,0.001,0.002,0.000,,
2019-03-29 11:54:29.221,2.579,0.000,0.002,0.000,,
2019-03-29 11:54:29.235,2.593,0.000,0.002,0.000,,
2019-03-29 11:54:29.250,2.608,0.000,0.002,0.000,,
2019-03-29 11:54:29.265,2.623,0.000,0.002,0.000,,
2019-03-29 11:54:29.280,2.638,0.001,0.002,0.000,,
2019-03-29 11:54:29.294,2.652,0.001,0.002,0.000,,
2019-03-29 11:54:29.309,2.667,0.001,0.002,0.000,,
2019-03-29 11:54:29.324,2.682,0.001,0.002,0.000,,
2019-03-29 11:54:29.339,2.697,0.001,0.002,0.000,,
2019-03-29 11:54:29.354,2.712,0.001,0.002,0.000,,
2019-03-29 11:54:29.368,2.726,0.001,0.002,0.000,,
2019-03-29 11:54:29.383,2.741,0.001,0.002,0.000,,
2019-03-29 11:54:29.398,2.756,0.001,0.002,0.000,,
2019-03-29 11:54:29.413,2.771,0.001,0.002,0.000,,
2019-03-29 11:54:29.427,2.785,0.001,0.002,0.000,,
2019-03-29 11:54:29.442,2.800,0.001,0.002,0.000,,
2019-03-29 11:54:29.457,2.815,0.001,0.002,0.000,,
2019-03-29 11:54:29.472,2.830,0.001,0.002,0.000,,
2019-03-29 11:54:29.486,2.844,0.001,0.002,0.000,,
2019-03-29 11:54:29.501,2.859,0.001,0.002,0.000,,
2019-03-29 11:54:29.516,2.874,0.001,0.002,0.000,,
2019-03-29 11:54:29.531,2.889,0.001,0.002,0.000,,
2019-03-29 11:54:29.545,2.903,0.001,0.002,0.000,,
2019-03-29 11:54:29.560,2.918,0.001,0.002,0.000,,
2019-03-29 11:54:29.575,2.933,0.000,0.002,0.000,,
2019-03-29 11:54:29.590,2.948,0.000,0.002,0.000,,
2019-03-29 11:54:29.604,2.962,0.000,0.002,0.000,,
2019-03-29 11:54:29.619,2.977,0.000,0.002,0.000,,
2019-03-29 11:54:29.634,2.992,0.000,0.002,0.000,,
2019-03-29 11:54:29.649,3.007,0.000,0.002,0.000,,
2019-03-29 11:54:29.663,3.021,0.000,0.002,0.000,,
2019-03-29 11:54:29.678,3.036,0.000,0.002,0.000,,
2019-03-29 11:54:29.693,3.051,0.000,0.002,0.000,,
2019-03-29 11:54:29.708,3.066,0.000,0.002,0.000,,
2019-03-29 11:54:29.722,3.080,0.000,0.002,0.000,,
2019-03-29 11:54:29.737,3.095,0.000,0.002,0.000,,
2019-03-29 11:54:29.752,3.110,0.001,0.002,0.000,,
2019-03-29 11:54:29.767,3.125,0.001,0.002,0.000,,
2019-03-29 11:54:29.781,3.139,0.001,0.002,0.000,,
2019-03-29 11:54:29.796,3.154,0.001,0.002,0.000,,
2019-03-29 11:54:29.811,3.169,0.001,0.002,0.000,,
2019-03-29 11:54:29.826,3.184,0.001,0.002,0.000,,
2019-03-29 11:54:29.840,3.198,0.001,0.002,0.000,,
2019-03-29 11:54:29.855,3.213,0.001,0.002,0.000,,
2019-03-29 11:54:29.870,3.228,0.000,0.002,0.000,,
2019-03-29 11:54:29.885,3.243,0.000,0.002,0.000,,
2019-03-29 11:54:29.900,3.258,0.000,0.002,0.000,,
2019-03-29 11:54:29.914,3.272,0.000,0.002,0.000,,
2019-03-29 11:54:29.929,3.287,0.000,0.002,0.000,,
2019-03-29 11:54:29.944,3.302,0.000,0.002,0.000,,
2019-03-29 11:54:29.959,3.317,0.000,0.002,0.000,,
2019-03-29 11:54:29.973,3.331,0.000,0.002,0.000,,
2019-03-29 11:54:29.988,3.346,0.001,0.002,0.000,,
2019-03-29 11:54:30.003,3.361,0.001,0.002,0.000,,
2019-03-29 11:54:30.018,3.376,0.001,0.002,0.000,,
2019-03-29 11:54:30.031,3.389,0.001,0.002,0.000,,
2019-03-29 11:54:30.047,3.405,0.001,0.002,0.000,,
2019-03-29 11:54:30.061,3.419,0.001,0.002,0.000,,
2019-03-29 11:54:30.076,3.434,0.001,0.002,0.000,,
2019-03-29 11:54:30.091,3.449,0.001,0.002,0.000,,
2019-03-29 11:54:30.106,3.464,0.000,0.002,0.000,,
2019-03-29 11:54:30.120,3.478,0.000,0.002,0.000,,
2019-03-29 11:54:30.135,3.493,0.000,0.002,0.000,,
2019-03-29 11:54:30.150,3.508,0.000,0.002,0.000,,
2019-03-29 11:54:30.164,3.522,0.001,0.002,0.000,,
2019-03-29 11:54:30.179,3.537,0.001,0.002,0.000,,
2019-03-29 11:54:30.194,3.552,0.001,0.002,0.000,,
2019-03-29 11:54:30.209,3.567,0.001,0.002,0.000,,
2019-03-29 11:54:30.223,3.581,0.001,0.002,0.000,,
2019-03-29 11:54:30.238,3.596,0.001,0.002,0.000,,
2019-03-29 11:54:30.253,3.611,0.001,0.002,0.000,,
2019-03-29 11:54:30.268,3.626,0.001,0.002,0.000,,
2019-03-29 11:54:30.282,3.640,0.001,0.002,0.000,,
2019-03-29 11:54:30.297,3.655,0.001,0.002,0.000,,
2019-03-29 11:54:30.312,3.670,0.001,0.002,0.000,,
2019-03-29 11:54:30.327,3.685,0.001,0.002,0.000,,
2019-03-29 11:54:30.342,3.700,0.001,0.002,0.000,,
2019-03-29 11:54:30.356,3.714,0.001,0.002,0.000,,
2019-03-29 11:54:30.371,3.729,0.001,0.002,0.000,,
2019-03-29 11:54:30.386,3.744,0.001,0.002,0.000,,
2019-03-29 11:54:30.401,3.759,0.001,0.002,0.000,,
2019-03-29 11:54:30.415,3.773,0.001,0.002,0.000,,
2019-03-29 11:54:30.430,3.788,0.001,0.002,0.000,,
2019-03-29 11:54:30.445,3.803,0.001,0.002,0.000,,
2019-03-29 11:54:30.460,3.818,0.001,0.002,0.000,,
2019-03-29 11:54:30.474,3.832,0.001,0.002,0.000,,
2019-03-29 11:54:30.489,3.847,0.001,0.002,0.000,,
2019-03-29 11:54:30.504,3.862,0.001,0.002,0.000,,
2019-03-29 11:54:30.519,3.877,0.001,0.002,0.000,,
2019-03-29 11:54:30.534,3.892,0.001,0.002,0.000,,
2019-03-29 11:54:30.548,3.906,0.001,0.002,0.000,,
2019-03-29 11:54:30.563,3.921,0.001,0.002,0.000,,
2019-03-29 11:54:30.578,3.936,0.001,0.002,0.000,,
2019-03-29 11:54:30.593,3.951,0.001,0.002,0.000,,
2019-03-29 11:54:30.607,3.965,0.001,0.002,0.000,,
2019-03-29 11:54:30.622,3.980,0.001,0.002,0.000,,
2019-03-29 11:54:30.637,3.995,0.000,0.002,0.000,,
2019-03-29 11:54:30.652,4.010,0.000,0.002,0.000,,
2019-03-29 11:54:30.666,4.024,0.000,0.002,0.000,,
2019-03-29 11:54:30.681,4.039,0.000,0.002,0.000,,
2019-03-29 11:54:30.696,4.054,0.001,0.002,0.000,,
2019-03-29 11:54:30.711,4.069,0.001,0.002,0.000,,
2019-03-29 11:54:30.725,4.083,0.001,0.002,0.000,,
2019-03-29 11:54:30.740,4.098,0.001,0.002,0.000,,
2019-03-29 11:54:30.755,4.113,0.001,0.002,0.000,,
2019-03-29 11:54:30.770,4.128,0.001,0.002,0.000,,
2019-03-29 11:54:30.784,4.142,0.001,0.002,0.000,,
2019-03-29 11:54:30.799,4.157,0.001,0.002,0.000,,
2019-03-29 11:54:30.814,4.172,0.001,0.002,0.000,,
2019-03-29 11:54:30.829,4.187,0.001,0.002,0.000,,
2019-03-29 11:54:30.844,4.202,0.001,0.002,0.000,,
2019-03-29 11:54:30.858,4.216,0.001,0.002,0.000,,
2019-03-29 11:54:30.873,4.231,0.001,0.002,0.000,,
2019-03-29 11:54:30.888,4.246,0.001,0.002,0.000,,
2019-03-29 11:54:30.917,4.275,0.001,0.002,0.000,,
2019-03-29 11:54:30.932,4.290,0.000,0.002,0.000,,
2019-03-29 11:54:30.947,4.305,0.000,0.002,0.000,,
2019-03-29 11:54:30.962,4.320,0.000,0.002,0.000,,
2019-03-29 11:54:30.976,4.334,0.000,0.002,0.000,,
2019-03-29 11:54:30.991,4.349,0.001,0.002,0.000,,
2019-03-29 11:54:31.006,4.364,0.001,0.002,0.000,,
2019-03-29 11:54:31.021,4.379,0.001,0.002,0.000,,
2019-03-29 11:54:31.035,4.393,0.001,0.002,0.000,,
2019-03-29 11:54:31.050,4.408,0.000,0.002,0.000,,
2019-03-29 11:54:31.065,4.423,0.000,0.002,0.000,,
2019-03-29 11:54:31.080,4.438,0.000,0.002,0.000,,
2019-03-29 11:54:31.095,4.453,0.000,0.002,0.000,,
2019-03-29 11:54:31.109,4.467,0.001,0.002,0.000,,
2019-03-29 11:54:31.124,4.482,0.001,0.002,0.000,,
2019-03-29 11:54:31.139,4.497,0.001,0.002,0.000,,
2019-03-29 11:54:31.168,4.526,0.001,0.002,0.000,,
2019-03-29 11:54:31.182,4.540,0.001,0.002,0.000,,
2019-03-29 11:54:31.197,4.555,0.001,0.002,0.000,,
2019-03-29 11:54:31.212,4.570,0.001,0.002,0.000,,
2019-03-29 11:54:31.226,4.584,0.000,0.002,0.000,,
2019-03-29 11:54:31.242,4.600,0.000,0.002,0.000,,
2019-03-29 11:54:31.257,4.615,0.000,0.002,0.000,,
2019-03-29 11:54:31.272,4.630,0.000,0.002,0.000,,
2019-03-29 11:54:31.285,4.643,0.000,0.002,0.000,,
2019-03-29 11:54:31.300,4.658,0.000,0.002,0.000,,
2019-03-29 11:54:31.315,4.673,0.000,0.002,0.000,,
2019-03-29 11:54:31.330,4.688,0.000,0.002,0.000,,
2019-03-29 11:54:31.345,4.703,0.000,0.002,0.000,,
2019-03-29 11:54:31.359,4.717,0.000,0.002,0.000,,
2019-03-29 11:54:31.374,4.732,0.000,0.002,0.000,,
2019-03-29 11:54:31.389,4.747,0.000,0.002,0.000,,
2019-03-29 11:54:31.404,4.762,0.000,0.002,0.000,,
2019-03-29 11:54:31.418,4.776,0.000,0.002,0.000,,
2019-03-29 11:54:31.433,4.791,0.000,0.002,0.000,,
2019-03-29 11:54:31.448,4.806,0.000,0.002,0.000,,
2019-03-29 11:54:31.463,4.821,0.000,0.002,0.000,,
2019-03-29 11:54:31.477,4.835,0.000,0.002,0.000,,
2019-03-29 11:54:31.492,4.850,0.000,0.002,0.000,,
2019-03-29 11:54:31.507,4.865,0.000,0.002,0.000,,
2019-03-29 11:54:31.522,4.880,0.000,0.002,0.000,,
2019-03-29 11:54:31.536,4.894,0.000,0.002,0.000,,
2019-03-29 11:54:31.551,4.909,0.000,0.002,0.000,,
2019-03-29 11:54:31.566,4.924,0.000,0.002,0.000,,
2019-03-29 11:54:31.581,4.939,0.001,0.002,0.000,,
2019-03-29 11:54:31.595,4.953,0.001,0.002,0.000,,
2019-03-29 11:54:31.610,4.968,0.001,0.002,0.000,,
2019-03-29 11:54:31.625,4.983,0.001,0.002,0.000,,
2019-03-29 11:54:31.640,4.998,0.000,0.002,0.000,,
2019-03-29 11:54:31.669,5.027,0.000,0.002,0.000,,
2019-03-29 11:54:31.684,5.042,0.000,0.002,0.000,,
2019-03-29 11:54:31.699,5.057,0.000,0.002,0.000,,
2019-03-29 11:54:31.714,5.072,0.000,0.002,0.000,,
2019-03-29 11:54:31.728,5.086,0.000,0.002,0.000,,
2019-03-29 11:54:31.743,5.101,0.000,0.002,0.000,,
2019-03-29 11:54:31.758,5.116,0.000,0.002,0.000,,
2019-03-29 11:54:31.773,5.131,0.000,0.002,0.000,,
2019-03-29 11:54:31.787,5.145,0.000,0.002,0.000,,
2019-03-29 11:54:31.802,5.160,0.000,0.002,0.000,,
2019-03-29 11:54:31.817,5.175,0.004,0.004,0.000,,
2019-03-29 11:54:31.832,5.190,0.004,0.004,0.000,,
2019-03-29 11:54:31.846,5.204,0.004,0.004,0.000,,
2019-03-29 11:54:31.861,5.219,0.004,0.004,0.000,,
2019-03-29 11:54:31.876,5.234,0.003,0.004,0.000,,
2019-03-29 11:54:31.891,5.249,0.003,0.004,0.000,,
2019-03-29 11:54:31.920,5.278,0.003,0.004,0.000,,
2019-03-29 11:54:31.935,5.293,0.005,0.005,0.000,,
2019-03-29 11:54:31.950,5.308,0.005,0.005,0.000,,
2019-03-29 11:54:31.965,5.323,0.005,0.005,0.000,,
2019-03-29 11:54:31.979,5.337,0.005,0.005,0.000,,
2019-03-29 11:54:31.994,5.352,0.006,0.006,0.000,,
2019-03-29 11:54:32.009,5.367,0.006,0.006,0.000,,
2019-03-29 11:54:32.024,5.382,0.006,0.006,0.000,,
2019-03-29 11:54:32.038,5.396,0.006,0.006,0.000,,
2019-03-29 11:54:32.053,5.411,0.012,0.012,0.000,,
2019-03-29 11:54:32.068,5.426,0.012,0.012,0.000,,
2019-03-29 11:54:32.083,5.441,0.012,0.012,0.000,,
2019-03-29 11:54:32.097,5.455,0.012,0.012,0.000,,
2019-03-29 11:54:32.112,5.470,0.019,0.019,0.000,,
2019-03-29 11:54:32.127,5.485,0.019,0.019,0.000,,
2019-03-29 11:54:32.142,5.500,0.019,0.019,0.000,,
2019-03-29 11:54:32.156,5.514,0.019,0.019,0.000,,
2019-03-29 11:54:32.171,5.529,0.024,0.024,0.000,,
2019-03-29 11:54:32.186,5.544,0.024,0.024,0.000,,
2019-03-29 11:54:32.201,5.559,0.024,0.024,0.000,,
2019-03-29 11:54:32.216,5.574,0.024,0.024,0.000,,
2019-03-29 11:54:32.230,5.588,0.035,0.035,0.000,,
2019-03-29 11:54:32.245,5.603,0.035,0.035,0.000,,
2019-03-29 11:54:32.260,5.618,0.035,0.035,0.000,,
2019-03-29 11:54:32.275,5.633,0.035,0.035,0.000,,
2019-03-29 11:54:32.289,5.647,0.047,0.047,0.000,,
2019-03-29 11:54:32.304,5.662,0.047,0.047,0.000,,
2019-03-29 11:54:32.319,5.677,0.047,0.047,0.000,,
2019-03-29 11:54:32.334,5.692,0.047,0.047,0.000,,
2019-03-29 11:54:32.347,5.705,0.059,0.059,0.000,,
2019-03-29 11:54:32.362,5.720,0.059,0.059,0.000,,
2019-03-29 11:54:32.378,5.736,0.059,0.059,0.000,,
2019-03-29 11:54:32.392,5.750,0.059,0.059,0.000,,
2019-03-29 11:54:32.422,5.780,0.072,0.072,0.000,,
2019-03-29 11:54:32.437,5.795,0.072,0.072,0.000,,
2019-03-29 11:54:32.451,5.809,0.072,0.072,0.000,,
2019-03-29 11:54:32.467,5.825,0.088,0.088,0.000,,
2019-03-29 11:54:32.480,5.838,0.088,0.088,0.000,,
2019-03-29 11:54:32.495,5.853,0.088,0.088,0.000,,
2019-03-29 11:54:32.510,5.868,0.088,0.088,0.000,,
2019-03-29 11:54:32.525,5.883,0.103,0.103,0.000,,
2019-03-29 11:54:32.539,5.897,0.103,0.103,0.000,,
2019-03-29 11:54:32.554,5.912,0.103,0.103,0.000,,
2019-03-29 11:54:32.569,5.927,0.103,0.103,0.000,,
2019-03-29 11:54:32.584,5.942,0.120,0.120,0.000,,
2019-03-29 11:54:32.599,5.957,0.120,0.120,0.000,,
2019-03-29 11:54:32.613,5.971,0.120,0.120,0.000,,
2019-03-29 11:54:32.628,5.986,0.120,0.120,0.000,,
2019-03-29 11:54:32.643,6.001,0.135,0.135,0.000,,
2019-03-29 11:54:32.658,6.016,0.135,0.135,0.000,,
2019-03-29 11:54:32.672,6.030,0.135,0.135,0.000,,
2019-03-29 11:54:32.687,6.045,0.135,0.135,0.000,,
2019-03-29 11:54:32.702,6.060,0.153,0.153,0.000,,
2019-03-29 11:54:32.717,6.075,0.153,0.153,0.000,,
2019-03-29 11:54:32.731,6.089,0.153,0.153,0.000,,
2019-03-29 11:54:32.746,6.104,0.153,0.153,0.000,,
2019-03-29 11:54:32.761,6.119,0.173,0.173,0.000,,
2019-03-29 11:54:32.776,6.134,0.173,0.173,0.000,,
2019-03-29 11:54:32.790,6.148,0.173,0.173,0.000,,
2019-03-29 11:54:32.805,6.163,0.173,0.173,0.000,,
2019-03-29 11:54:32.820,6.178,0.189,0.189,0.000,,
2019-03-29 11:54:32.835,6.193,0.189,0.189,0.000,,
2019-03-29 11:54:32.850,6.208,0.189,0.189,0.000,,
2019-03-29 11:54:32.864,6.222,0.189,0.189,0.000,,
2019-03-29 11:54:32.879,6.237,0.207,0.207,0.000,,
2019-03-29 11:54:32.894,6.252,0.207,0.207,0.000,,
